"cliente_id","nome","cpf","contato","email","data_inicio","cidade"
"497","Isabela Cardoso","911.427.562-71","(81) 93131-7722","cliente497@email.com","30/06/21","Caruaru"
"453","PATRICIA MOURA","259.104.856-79","(81) 98504-6246","cliente453@email.com","09/09/25","Petrolina"
"1003","Eduardo Ramos","179.731.209-10","(81) 95675-5071","cliente1003@email.com","07/05/2020","Caruaru"
"51","Leandro Pinto","881.312.740-37","(81) 91986-2625","cliente51@email.com","2022-12-19","Olinda"
"982","Maria Oliveira","544.910.937-94","(81) 96991-1228","cliente982@email.com","2021-12-08","Olinda"
"705","Tatiana Cruz","323.863.292-63","(81) 92596-1597","cliente705@email.com","14 de fevereiro de 2026","Olinda"
"108","BEATRIZ ROCHA","636.469.169-77","(81) 94068-2402","cliente108@email.com","06/02/2026","Petrolina"
"867","Lucas Pereira","915.281.572-74","(81) 98268-4963","cliente867@email.com","31/03/21","Olinda"
"143","Vitor Macedo","367.492.341-67","(81) 95064-1111","cliente143@email.com","29/12/22","recife"
"1321","Ana Lima","660.484.723-29","(81) 94538-2100","cliente1321@email.com","13 de setembro de 2025","Olinda"
"278","Cristina Azevedo","496.526.907-97","(81) 91769-7251","cliente278@email.com","04/07/2023","Recife"
"97","Gabriela Teixeira","437.196.671-96","(81) 96482-2079","cliente97@email.com","2024-05-02","Caruaru"
"326","Gabriela Teixeira","224.459.988-96","","cliente326@email.com","2022-03-25","Caruaru"
"781","Vera Pires","355.889.655-47","(81) 95495-2401","cliente781@email.com","14/10/2023","recife"
"364","Cristina Azevedo","190.290.303-74","(81) 98940-9709","cliente364@email.com","18/02/2025","Recife"
"678","Leonardo Campos","456.996.206-44","(81) 95940-5702","cliente678@email.com","06/08/25","RECIFE"
"236","Jorge Brito","180.799.545-35","(81) 91699-7936","cliente236@email.com","28/08/21","Caruaru"
"363","Bruno Araújo","497.776.377-94","não informado","cliente363@email.com","15/01/2024","Caruaru"
"1237","Fábio Vieira","709.512.193-92","(81) 92394-5907","cliente1237@email.com","10 de dezembro de 2020","RECIFE"
"1087","Marcos Carvalho","670.889.568-59","(81) 94715-9099","cliente1087@email.com","2023-08-12","Recife"
"745","Patricia Moura","395.212.108-73","(81) 98455-6685","cliente745@email.com","2021-08-25","recife"
"196","luciana melo","589.172.334-59","(81) 97919-3165","cliente196@email.com","31/12/2020","Recife"
"790","Daniel Batista","866.218.809-40","(81) 98468-6157","cliente790@email.com","27 de dezembro de 2024","Caruaru"
"638","Fernanda Costa","407.147.631-47","(81) 91001-5068","cliente638@email.com","27 de dezembro de 2025","RECIFE"
"141","João Silva","605.237.971-74","(81) 99901-9590","cliente141@email.com","01/04/2025","Caruaru"
"323","Mariana Fonseca","386.561.284-83","(81) 96981-7563","cliente323@email.com","2021-06-21","Recife"
"743","natalia mendes","609.131.350-83","(81) 93320-6852","cliente743@email.com","30/10/2024","Olinda"
"546","Simone Cunha","868.587.614-12","(81) 99548-4103","cliente546@email.com","2021-05-07","Recife"
"50","Juliana Ferreira","187.354.221-81","(81) 93444-5978","cliente50@email.com","2024-08-31","recife"
"5","Gabriela Teixeira","846.350.267-69","(81) 93803-9751","cliente5@email.com","2024-04-03","RECIFE"
"646","Sonia Tavares","393.382.538-76","(81) 98678-9228","cliente646@email.com","26/07/2022","Caruaru"
"703","Fábio Vieira","674.901.711-35","(81) 97375-1162","cliente703@email.com","2020-11-14","Caruaru"
"460","Maria Oliveira","527.283.603-98","(81) 93034-5713","","29/09/22","Petrolina"
"894","Sonia Tavares","869.174.885-97","(81) 98675-4127","cliente894@email.com","31 de outubro de 2024","Petrolina"
"868","amanda castro","793.516.987-76","","cliente868@email.com","09/04/2025","Petrolina"
"983","Rafael Alves","609.501.262-48","(81) 94240-1355","cliente983@email.com","2026-02-28","Petrolina"
"1460","Mateus Queiroz","948.371.143-57","(81) 95908-7710","","24/05/2021","Olinda"
"714","joão silva","125.860.851-26","(81) 92290-7265","cliente714@email.com","01/02/25","Olinda"
"393","tatiana cruz","305.297.393-45","(81) 94438-6257","cliente393@email.com","20 de dezembro de 2025","RECIFE"
"1456","Mateus Queiroz","741.441.657-51","(81) 91988-1116","","28/10/24","Petrolina"
"409","Paulo Rezende","724.190.351-70","(81) 92281-9574","cliente409@email.com","15/11/20","recife"
"521","Marcos Carvalho","560.699.348-35","não informado","cliente521@email.com","22 de abril de 2023","Recife"
"155","Tatiana Cruz","648.841.949-34","(81) 97079-2514","cliente155@email.com","30/07/2020","Recife"
"1473","Vanessa Correia","519.656.697-13","(81) 96904-4220","cliente1473@email.com","10 de fevereiro de 2020","recife"
"485","Patricia Moura","284.119.742-76","(81) 98425-9971","cliente485@email.com","2022-02-03","RECIFE"
"1124","Ana Lima","190.470.841-76","(81) 96658-6594","cliente1124@email.com","31 de janeiro de 2023","Petrolina"
"891","Denise Nogueira","428.579.333-68","(81) 94519-4016","cliente891@email.com","23/01/24","Caruaru"
"132","Daniel Batista","711.585.371-93","(81) 96040-1436","cliente132@email.com","21 de julho de 2022","Olinda"
"411","Daniel Batista","393.596.184-26","(81) 95780-1447","","01/09/25","Caruaru"
"238","Beatriz Rocha","988.648.452-62","(81) 92654-5687","cliente238@email.com","17 de dezembro de 2022","recife"
"1228","Carlos Souza","940.832.676-99","(81) 99910-2113","cliente1228@email.com","09/01/23","Olinda"
"1212","Leandro Pinto","206.253.882-46","(81) 95939-9535","cliente1212@email.com","22/12/21","Recife"
"1054","LEANDRO PINTO","893.753.868-28","(81) 94531-8135","cliente1054@email.com","2025-01-16","RECIFE"
"235","Gustavo Lopes","504.974.831-14","(81) 95896-2293","cliente235@email.com","2025-08-18","Recife"
"1060","Beatriz Rocha","112.236.299-63","(81) 91721-5962","cliente1060@email.com","2022-03-04","Petrolina"
"1297","Beatriz Rocha","298.702.661-38","(81) 98033-8336","cliente1297@email.com","2022-10-26","recife"
"1256","Henrique Nascimento","233.348.977-57","(81) 91473-7965","cliente1256@email.com","23 de novembro de 2022","Olinda"
"925","Larissa Ribeiro","977.191.441-55","(81) 93818-9189","cliente925@email.com","2026-01-13","Caruaru"
"649","mariana fonseca","856.777.943-77","(81) 96653-5001","cliente649@email.com","2020-06-22","RECIFE"
"101","Camila Martins","792.836.343-66","(81) 97731-6968","cliente101@email.com","13 de março de 2023","Olinda"
"827","Roberto Dias","671.545.767-54","(81) 95104-2970","","30/12/21","Petrolina"
"459","Camila Martins","667.602.143-48","(81) 97254-5742","cliente459@email.com","29 de maio de 2023","Olinda"
"1295","Fábio Vieira","585.307.924-49","(81) 99432-3314","","14/01/2026","Recife"
"1425","João Silva","412.782.934-79","(81) 96404-8904","cliente1425@email.com","7 de março de 2026","Caruaru"
"1163","Aline Monteiro","403.414.370-85","(81) 92217-9932","cliente1163@email.com","2020-07-20","recife"
"880","Fábio Vieira","682.109.695-65","(81) 98982-5914","cliente880@email.com","1 de abril de 2021","RECIFE"
"1379","Gustavo Lopes","287.371.516-36","(81) 98495-5796","","2021-03-17","RECIFE"
"394","Juliana Ferreira","655.458.662-50","(81) 92677-4384","cliente394@email.com","15/01/23","recife"
"16","Jorge Brito","488.102.499-43","(81) 91960-3697","cliente16@email.com","6 de fevereiro de 2025","Olinda"
"68","Felipe Barbosa","688.402.816-47","(81) 97248-6881","cliente68@email.com","30 de março de 2020","Caruaru"
"767","André Borges","993.992.261-46","(81) 96863-2113","cliente767@email.com","2020-11-02","recife"
"285","Andre Borges","786.744.892-37","","cliente285@email.com","2024-10-03","recife"
"706","Diego Nunes","409.414.614-25","(81) 96960-1265","cliente706@email.com","6 de agosto de 2025","Petrolina"
"739","Diego Nunes","289.615.817-89","","cliente739@email.com","2025-05-06","Olinda"
"1108","Vera Pires","326.855.319-37","(81) 98229-3223","","28/02/24","Recife"
"1074","Ana Lima","574.774.507-51","(81) 94056-9152","cliente1074@email.com","15/01/25","RECIFE"
"1330","Isabela Cardoso","684.624.923-60","(81) 93506-2378","cliente1330@email.com","22/01/24","recife"
"1223","Ana Lima","991.394.469-77","","cliente1223@email.com","2023-02-02","Petrolina"
"1327","Aline Monteiro","767.265.712-21","(81) 92163-1375","cliente1327@email.com","29/08/2024","Petrolina"
"412","Lucas Pereira","478.927.279-43","(81) 93476-8317","cliente412@email.com","25/08/2022","Caruaru"
"509","Claudia Silveira","957.431.257-13","(81) 97120-2737","cliente509@email.com","28 de novembro de 2020","Petrolina"
"1226","Beatriz Rocha","119.132.158-44","(81) 93264-8782","cliente1226@email.com","08/07/2024","Caruaru"
"147","Claudia Silveira","625.525.567-82","(81) 98429-3161","cliente147@email.com","24/08/20","RECIFE"
"1407","Maria Oliveira","850.597.623-82","(81) 92847-5610","","3 de abril de 2021","Olinda"
"58","Henrique Nascimento","129.745.723-40","(81) 98941-2989","cliente58@email.com","10/10/2021","recife"
"138","Rafael Alves","202.523.438-70","(81) 94814-1860","cliente138@email.com","2021-02-15","Recife"
"616","Felipe Barbosa","400.187.486-25","(81) 93721-2307","","07/02/2023","recife"
"627","Sonia Tavares","504.109.651-68","(81) 94639-2746","cliente627@email.com","18/07/23","Olinda"
"1472","Tatiana Cruz","811.768.273-17","(81) 97543-8350","cliente1472@email.com","12/09/2021","recife"
"999","LARISSA RIBEIRO","623.497.263-35","(81) 95352-7132","cliente999@email.com","15/11/22","Caruaru"
"613","Bruno Araújo","700.415.851-62","(81) 99735-7271","cliente613@email.com","30/12/20","Olinda"
"342","Leonardo Campos","161.464.760-29","(81) 96544-1983","cliente342@email.com","2026-01-05","Petrolina"
"804","Mariana Fonseca","595.643.772-33","(81) 94845-6713","cliente804@email.com","14/05/23","RECIFE"
"889","Rafael Alves","213.583.237-19","(81) 98178-5656","cliente889@email.com","22 de agosto de 2023","Olinda"
"594","Henrique Nascimento","202.281.401-25","não informado","cliente594@email.com","2025-12-29","Recife"
"166","Leandro Pinto","863.454.154-22","(81) 92284-9204","cliente166@email.com","25/11/2024","Caruaru"
"93","Rafael Alves","575.872.677-84","(81) 93902-9095","cliente93@email.com","12/01/25","RECIFE"
"1231","Simone Cunha","150.596.591-83","(81) 98945-5696","cliente1231@email.com","2022-12-26","Caruaru"
"847","Leonardo Campos","545.195.447-59","(81) 94460-5946","cliente847@email.com","06/01/22","Caruaru"
"130","Rafael Alves","511.612.141-15","(81) 94261-9341","cliente130@email.com","08/06/20","Petrolina"
"1072","Alexandre Paiva","210.559.229-29","(81) 92928-3419","cliente1072@email.com","27/10/20","RECIFE"
"1200","Paulo Rezende","410.341.666-80","","cliente1200@email.com","2021-08-12","Caruaru"
"552","Fernanda Costa","650.533.668-67","(81) 93755-5016","","20 de junho de 2020","recife"
"1206","Vera Pires","162.917.957-15","(81) 99765-7460","","07/04/22","Olinda"
"1075","Denise Nogueira","356.525.195-72","(81) 91121-3689","cliente1075@email.com","2023-10-02","Olinda"
"1335","Thiago Gomes","291.474.782-17","(81) 95615-8551","cliente1335@email.com","2024-02-02","Olinda"
"551","Simone Cunha","352.881.668-93","(81) 95409-2663","cliente551@email.com","29 de maio de 2021","Petrolina"
"1285","João Silva","174.902.572-56","(81) 97038-3280","cliente1285@email.com","06/10/2023","Petrolina"
"1174","Cristina Azevedo","300.652.887-94","(81) 97397-8825","","3 de fevereiro de 2022","Caruaru"
"896","Renata Freitas","832.988.690-29","(81) 94282-6810","cliente896@email.com","2022-02-12","Caruaru"
"607","Bruno Araújo","551.532.617-88","(81) 93748-8712","cliente607@email.com","10 de novembro de 2024","Recife"
"168","Camila Martins","374.257.489-91","(81) 92204-2344","cliente168@email.com","23/09/21","Caruaru"
"404","Ana Lima","981.388.986-13","(81) 96885-2797","cliente404@email.com","21 de agosto de 2022","RECIFE"
"253","Roberto Dias","601.904.881-21","(81) 93762-3595","cliente253@email.com","14 de junho de 2021","Petrolina"
"1439","Bruno Araújo","715.286.537-14","(81) 94926-9538","cliente1439@email.com","2025-10-02","recife"
"167","Leonardo Campos","379.902.561-72","não informado","cliente167@email.com","23 de julho de 2022","Petrolina"
"1146","Simone Cunha","204.783.479-67","(81) 93033-1874","cliente1146@email.com","14/03/2020","recife"
"252","Beatriz Rocha","423.983.832-33","(81) 98496-3346","cliente252@email.com","2020-11-27","Caruaru"
"831","cristina azevedo","830.256.822-32","","","23/06/2021","Recife"
"753","Vanessa Correia","247.675.858-73","(81) 94359-9458","cliente753@email.com","2021-07-12","Caruaru"
"1491","Vitor Macedo","751.366.924-95","não informado","","2020-02-19","Caruaru"
"1358","Sonia Tavares","772.474.495-18","(81) 94755-8758","cliente1358@email.com","9 de julho de 2023","Recife"
"1095","Vanessa Correia","323.846.825-26","(81) 91275-8705","cliente1095@email.com","2021-11-24","Petrolina"
"1393","PEDRO SANTOS","712.254.460-23","(81) 91590-4695","cliente1393@email.com","2022-10-28","recife"
"1015","Beatriz Rocha","753.198.934-34","(81) 94428-9879","","06/04/20","Recife"
"595","Alexandre Paiva","321.552.813-16","(81) 91564-9721","cliente595@email.com","11/11/2025","Petrolina"
"1351","Mateus Queiroz","537.189.619-54","(81) 94713-7934","cliente1351@email.com","22/05/2020","Recife"
"673","Claudia Silveira","841.639.240-11","(81) 97594-2642","cliente673@email.com","12/02/2021","Recife"
"1141","FERNANDA COSTA","648.517.865-15","(81) 93130-9514","cliente1141@email.com","11/02/24","Olinda"
"337","Rafael Alves","192.254.115-73","","cliente337@email.com","08/06/22","Petrolina"
"1204","Luciana Melo","791.870.200-27","não informado","cliente1204@email.com","01/02/2024","recife"
"346","André Borges","519.756.429-24","(81) 95638-6285","cliente346@email.com","29/01/2021","Recife"
"232","Simone Cunha","199.126.311-31","(81) 98869-4271","cliente232@email.com","10 de abril de 2023","Recife"
"634","Isabela Cardoso","985.937.765-58","(81) 92468-8596","cliente634@email.com","1 de fevereiro de 2023","Caruaru"
"882","Patricia Moura","874.286.599-10","(81) 98209-2826","cliente882@email.com","31 de julho de 2023","Petrolina"
"837","Bruno Araújo","463.692.472-54","(81) 92514-9026","cliente837@email.com","2025-11-12","Recife"
"942","Priscila Andrade","902.558.219-95","(81) 99978-7370","","2026-03-21","Caruaru"
"748","Thiago Gomes","508.200.367-48","(81) 97328-7923","cliente748@email.com","26 de junho de 2023","RECIFE"
"971","Renata Freitas","233.992.739-11","(81) 96454-1514","cliente971@email.com","2020-03-19","Petrolina"
"872","Felipe Barbosa","677.471.830-47","(81) 94621-7076","cliente872@email.com","2023-06-10","recife"
"1301","Sonia Tavares","798.498.155-97","(81) 95832-8293","cliente1301@email.com","26/12/2021","Petrolina"
"42","Denise Nogueira","915.679.901-15","(81) 95941-2983","cliente42@email.com","23/11/23","Recife"
"69","João Silva","720.863.608-46","","cliente69@email.com","31/07/22","Olinda"
"1023","Denise Nogueira","608.475.913-99","(81) 91387-8177","","27/10/24","RECIFE"
"1079","Leonardo Campos","784.693.360-60","(81) 91634-4759","","2022-12-22","Recife"
"172","Amanda Castro","440.961.735-58","(81) 91110-7483","cliente172@email.com","11 de setembro de 2023","RECIFE"
"1307","Renata Freitas","173.655.407-90","(81) 95656-2055","cliente1307@email.com","19/01/21","recife"
"1254","Cristina Azevedo","400.485.484-97","(81) 93931-1769","cliente1254@email.com","27 de janeiro de 2023","Petrolina"
"1019","Amanda Castro","135.430.417-80","(81) 94954-8688","cliente1019@email.com","22 de janeiro de 2025","Recife"
"1422","Aline Monteiro","209.489.399-84","(81) 99788-9736","","26/12/25","Caruaru"
"198","Vera Pires","870.226.703-59","(81) 92646-3293","cliente198@email.com","10/12/23","Olinda"
"762","Fábio Vieira","845.493.873-63","(81) 92727-3850","","20/09/20","Recife"
"1354","Felipe Barbosa","807.256.245-30","(81) 94437-4550","","13/09/2025","recife"
"1442","Rodrigo Cavalcanti","702.166.417-38","(81) 93663-7512","cliente1442@email.com","2022-05-09","recife"
"776","Mariana Fonseca","225.481.842-28","(81) 95996-4453","cliente776@email.com","26 de maio de 2020","RECIFE"
"96","Henrique Nascimento","353.824.548-66","(81) 93827-1641","cliente96@email.com","2025-11-16","Caruaru"
"1430","Fábio Vieira","408.139.486-28","(81) 97131-3700","cliente1430@email.com","31/05/21","recife"
"766","Simone Cunha","901.629.405-22","(81) 92280-3083","cliente766@email.com","28/04/2021","recife"
"556","André Borges","461.932.485-86","(81) 98293-3022","cliente556@email.com","06/01/2024","Recife"
"1500","Jorge Brito","490.842.147-49","(81) 95236-6112","cliente1500@email.com","28 de dezembro de 2021","Petrolina"
"979","Diego Nunes","862.790.190-50","(81) 98306-1196","cliente979@email.com","20/01/2024","recife"
"962","Beatriz Rocha","304.322.445-80","(81) 97752-1833","cliente962@email.com","3 de outubro de 2021","Olinda"
"1249","Aline Monteiro","959.434.737-33","(81) 92713-4710","cliente1249@email.com","03/06/24","recife"
"244","MATEUS QUEIROZ","974.685.898-37","","cliente244@email.com","2022-06-25","Caruaru"
"307","Tatiana Cruz","237.360.588-39","(81) 92600-7971","cliente307@email.com","9 de dezembro de 2020","Caruaru"
"883","Marcos Carvalho","942.287.298-23","(81) 96610-9824","cliente883@email.com","07/08/22","Caruaru"
"845","Larissa Ribeiro","231.425.881-27","(81) 92569-7350","cliente845@email.com","25/06/24","RECIFE"
"191","Jorge Brito","177.748.913-21","(81) 97146-8405","cliente191@email.com","08/07/24","RECIFE"
"170","Diego Nunes","523.497.897-20","não informado","cliente170@email.com","2026-04-10","recife"
"1389","Sonia Tavares","208.737.905-86","(81) 95267-7781","cliente1389@email.com","19/01/2022","Petrolina"
"1093","Alexandre Paiva","999.530.195-94","","cliente1093@email.com","27/09/2023","Olinda"
"1055","Patricia Moura","829.576.480-36","(81) 97541-8640","cliente1055@email.com","12/03/2025","Olinda"
"579","Vitor Macedo","659.305.441-35","(81) 96902-1627","cliente579@email.com","10/09/23","Olinda"
"1063","Beatriz Rocha","934.122.544-71","(81) 95018-4706","cliente1063@email.com","19/01/23","Petrolina"
"682","João Silva","457.469.969-27","(81) 92804-1976","cliente682@email.com","22 de abril de 2023","Olinda"
"11","Ana Lima","231.775.586-80","(81) 99727-3060","cliente11@email.com","7 de novembro de 2021","Olinda"
"559","Simone Cunha","230.365.683-39","(81) 93101-2065","cliente559@email.com","12/11/25","Olinda"
"46","Fábio Vieira","779.695.477-70","(81) 94986-6016","cliente46@email.com","17 de março de 2026","RECIFE"
"174","Leandro Pinto","798.886.663-13","(81) 99939-3947","cliente174@email.com","2025-03-05","Petrolina"
"23","DENISE NOGUEIRA","807.252.658-14","","cliente23@email.com","2024-02-21","Petrolina"
"1398","Renata Freitas","289.563.609-70","(81) 94820-5391","cliente1398@email.com","2023-07-30","Caruaru"
"1246","Vanessa Correia","898.949.817-12","(81) 97563-6446","cliente1246@email.com","09/11/21","Caruaru"
"1465","Vitor Macedo","327.849.339-37","(81) 96884-9388","cliente1465@email.com","15 de julho de 2024","Petrolina"
"972","Leandro Pinto","516.824.450-26","(81) 99398-7955","cliente972@email.com","2023-11-19","Petrolina"
"3","Fernanda Costa","570.649.227-58","não informado","cliente3@email.com","18/11/20","recife"
"1443","Leonardo Campos","724.701.688-84","(81) 96594-1862","cliente1443@email.com","28/04/2020","Recife"
"1191","Roberto Dias","989.424.170-36","(81) 92896-6340","cliente1191@email.com","23 de janeiro de 2020","Recife"
"842","Rafael Alves","624.270.407-86","não informado","cliente842@email.com","2025-11-16","Olinda"
"1438","Aline Monteiro","967.717.308-14","(81) 95259-5741","cliente1438@email.com","27/09/2023","Olinda"
"1","Roberto Dias","704.532.132-13","(81) 99935-2424","cliente1@email.com","18/01/2021","recife"
"1241","Leandro Pinto","563.623.419-29","não informado","cliente1241@email.com","2020-09-22","recife"
"24","Lucas Pereira","315.798.355-95","(81) 91653-6862","cliente24@email.com","25 de fevereiro de 2021","recife"
"383","Larissa Ribeiro","841.805.719-46","(81) 92436-8924","cliente383@email.com","15/10/24","Caruaru"
"936","Jorge Brito","354.715.892-32","(81) 93641-4188","","12 de janeiro de 2022","RECIFE"
"1454","Daniel Batista","834.225.143-46","(81) 92655-9229","","2023-09-04","Caruaru"
"639","Eduardo Ramos","342.137.292-28","(81) 92622-1732","cliente639@email.com","2023-05-12","Olinda"
"272","Alexandre Paiva","853.149.666-65","","cliente272@email.com","2025-06-01","RECIFE"
"501","Claudia Silveira","368.341.732-67","","cliente501@email.com","14 de outubro de 2022","Recife"
"603","Carlos Souza","425.759.905-15","(81) 93199-5556","cliente603@email.com","3 de novembro de 2025","RECIFE"
"211","Priscila Andrade","337.965.632-62","não informado","cliente211@email.com","05/03/2024","recife"
"365","Amanda Castro","800.460.463-90","não informado","cliente365@email.com","23/05/23","Recife"
"312","Pedro Santos","393.828.711-17","(81) 97564-9536","cliente312@email.com","18 de dezembro de 2021","Recife"
"14","Daniel Batista","533.520.578-16","(81) 98062-6804","","07/02/21","Recife"
"1284","Daniel Batista","189.235.541-99","não informado","cliente1284@email.com","2024-01-08","Petrolina"
"93","Rafael Alves","575.872.677-84","(81) 93902-9095","cliente93@email.com","12/01/25","RECIFE"
"1253","Gustavo Lopes","481.713.157-58","(81) 95258-6368","","11/06/2025","recife"
"176","Leonardo Campos","909.468.818-78","(81) 99907-1602","cliente176@email.com","2020-12-14","RECIFE"
"1294","Denise Nogueira","707.668.686-37","(81) 98673-7769","cliente1294@email.com","15/08/24","Caruaru"
"662","Rafael Alves","439.469.859-56","(81) 91223-3134","cliente662@email.com","2025-12-06","RECIFE"
"1190","Mariana Fonseca","440.126.239-10","(81) 92359-8014","","10/06/20","Caruaru"
"464","João Silva","323.258.615-38","(81) 93671-2678","cliente464@email.com","10/02/2022","Petrolina"
"1334","Vera Pires","754.345.841-49","(81) 97677-3416","cliente1334@email.com","12 de dezembro de 2020","Caruaru"
"736","Renata Freitas","150.764.491-64","(81) 97058-2602","cliente736@email.com","5 de março de 2022","Olinda"
"441","Mateus Queiroz","849.516.323-26","não informado","cliente441@email.com","08/01/2024","Recife"
"1021","Cristina Azevedo","974.266.140-47","(81) 98401-5806","cliente1021@email.com","2023-09-19","Recife"
"39","Cristina Azevedo","445.879.488-45","(81) 98449-6355","cliente39@email.com","22/09/2024","Petrolina"
"964","Gustavo Lopes","792.199.905-18","(81) 99693-1578","","17/12/2020","Caruaru"
"989","Fábio Vieira","427.596.421-87","(81) 93394-5468","cliente989@email.com","2026-01-05","recife"
"306","Fábio Vieira","893.794.764-65","","cliente306@email.com","08/11/2025","RECIFE"
"1172","Maria Oliveira","543.836.712-98","(81) 94765-9884","cliente1172@email.com","24/10/22","RECIFE"
"1142","Priscila Andrade","864.231.536-12","(81) 92572-2908","cliente1142@email.com","21/06/2020","recife"
"357","Vitor Macedo","327.542.396-60","(81) 99269-2475","cliente357@email.com","29/08/2021","Petrolina"
"829","Luciana Melo","762.381.757-71","(81) 95473-1549","","19/06/24","Caruaru"
"397","Lucas Pereira","337.329.247-88","(81) 98625-8709","cliente397@email.com","22 de novembro de 2022","Olinda"
"121","Pedro Santos","543.614.989-17","(81) 93981-3114","cliente121@email.com","23/05/21","Olinda"
"587","André Borges","542.937.826-95","(81) 94369-6075","cliente587@email.com","28/04/25","recife"
"1193","Priscila Andrade","758.523.253-10","(81) 98226-5795","cliente1193@email.com","2021-06-15","Caruaru"
"1381","Natalia Mendes","392.165.576-43","(81) 98983-8178","cliente1381@email.com","10/02/22","Olinda"
"554","André Borges","315.725.616-50","(81) 95578-8077","cliente554@email.com","4 de novembro de 2023","Caruaru"
"1250","Renata Freitas","419.618.490-82","(81) 97485-8214","cliente1250@email.com","03/07/2023","Caruaru"
"1344","Vitor Macedo","609.298.758-30","(81) 91796-2842","cliente1344@email.com","13 de abril de 2020","Caruaru"
"886","Eduardo Ramos","518.462.761-27","(81) 97620-1906","cliente886@email.com","14/02/2025","RECIFE"
"718","fábio vieira","720.130.648-12","(81) 92992-4159","cliente718@email.com","2025-10-22","Olinda"
"1150","Daniel Batista","507.755.220-68","(81) 98749-3539","cliente1150@email.com","06/09/2024","RECIFE"
"131","Tatiana Cruz","731.857.962-48","(81) 93662-7438","cliente131@email.com","9 de outubro de 2023","RECIFE"
"1182","Felipe Barbosa","428.874.599-97","","cliente1182@email.com","2023-03-22","Recife"
"620","Natalia Mendes","523.776.292-10","(81) 98785-9436","","12/08/23","Recife"
"1308","Mariana Fonseca","250.146.470-59","(81) 97124-6578","","16 de outubro de 2020","Petrolina"
"225","Denise Nogueira","910.754.598-93","(81) 93580-8157","cliente225@email.com","23/07/23","Olinda"
"978","Gustavo Lopes","770.799.357-46","(81) 99692-1114","","22/10/2021","Petrolina"
"716","Aline Monteiro","964.470.958-36","(81) 92267-9097","cliente716@email.com","19/05/2024","Petrolina"
"112","Isabela Cardoso","916.631.373-20","(81) 99151-7018","","2024-10-04","recife"
"792","Luciana Melo","617.251.689-73","(81) 97692-7898","cliente792@email.com","22 de março de 2022","Recife"
"564","Sonia Tavares","486.420.968-98","(81) 91994-1546","cliente564@email.com","23/09/2020","Petrolina"
"628","Priscila Andrade","416.614.805-25","(81) 91562-6245","cliente628@email.com","25 de janeiro de 2023","RECIFE"
"916","Jorge Brito","905.263.761-63","(81) 94972-7410","cliente916@email.com","2024-05-20","Caruaru"
"631","Simone Cunha","770.267.691-27","(81) 95981-8496","cliente631@email.com","14/12/24","Olinda"
"359","Mariana Fonseca","787.523.533-56","(81) 92467-2843","cliente359@email.com","27/11/23","recife"
"161","Larissa Ribeiro","116.106.644-80","(81) 98916-8993","","11/08/24","recife"
"844","Patricia Moura","588.263.452-22","(81) 97131-1081","cliente844@email.com","12 de abril de 2025","RECIFE"
"1489","Renata Freitas","711.935.961-85","","cliente1489@email.com","2025-10-10","Olinda"
"1281","Eduardo Ramos","635.729.115-57","(81) 98691-1687","cliente1281@email.com","19 de abril de 2026","Petrolina"
"1447","Vera Pires","406.641.653-34","(81) 92212-3255","cliente1447@email.com","24 de janeiro de 2025","Recife"
"848","Leandro Pinto","954.208.576-20","(81) 97524-9476","cliente848@email.com","19/11/2023","RECIFE"
"1377","Tatiana Cruz","668.540.925-20","(81) 98722-1037","cliente1377@email.com","13/06/22","RECIFE"
"824","Rafael Alves","314.272.102-39","(81) 95542-8756","","2022-06-05","Olinda"
"807","Ana Lima","366.155.374-72","(81) 97966-7531","cliente807@email.com","15/06/2022","Caruaru"
"1242","Vanessa Correia","655.659.228-10","(81) 97662-5509","cliente1242@email.com","2025-08-20","Caruaru"
"1480","Lucas Pereira","234.208.208-83","(81) 97263-1607","cliente1480@email.com","28/03/2021","Olinda"
"1409","Renata Freitas","865.265.652-53","(81) 96698-4222","cliente1409@email.com","2022-03-03","Recife"
"569","Diego Nunes","714.809.439-84","(81) 98794-8657","cliente569@email.com","6 de outubro de 2023","Caruaru"
"932","Mateus Queiroz","648.421.207-87","(81) 99314-8794","cliente932@email.com","2022-07-22","Petrolina"
"1187","Ana Lima","469.232.340-75","","cliente1187@email.com","27/11/25","Petrolina"
"1180","Isabela Cardoso","282.451.498-31","(81) 96535-8918","cliente1180@email.com","2021-12-04","RECIFE"
"802","Rafael Alves","351.240.700-58","(81) 91583-1130","cliente802@email.com","20/06/22","Petrolina"
"286","Mateus Queiroz","570.834.439-14","(81) 93519-1389","","2020-12-24","Caruaru"
"577","Leandro Pinto","555.631.460-39","(81) 92376-5834","cliente577@email.com","17/06/20","Petrolina"
"164","Simone Cunha","640.143.335-37","(81) 96427-2562","cliente164@email.com","01/05/2025","RECIFE"
"1173","Lucas Pereira","390.455.562-90","(81) 92081-2376","cliente1173@email.com","13/02/2026","RECIFE"
"1280","NATALIA MENDES","825.192.820-38","(81) 95900-2417","","1 de março de 2023","recife"
"1277","Rodrigo Cavalcanti","765.349.756-20","(81) 95740-6231","cliente1277@email.com","21 de setembro de 2025","Caruaru"
"1332","Thiago Gomes","966.272.494-27","(81) 94109-3121","cliente1332@email.com","12/11/2024","Recife"
