processo_id,numero_processo,cliente_id,tipo,fase,status,advogado_responsavel,data_abertura,prazo_proximo,valor_causa,vara,observacoes
2755,4092125-65.2025.3.26.9073,69,Civil,Sentença,Encerrado,Dra. Cavalcante,2020-01-06,Sem prazo delimitado,254345.0,5ª Vara Trabalhista de Recife,Sem observações
2756,7245951-43.2021.4.11.7623,640,Civil,Instrução,Ativo,Dra. Fontes,2025-07-20,2025-12-09,492524.0,2ª Vara Trabalhista de Recife,Sem observações
2757,7941836-76.2025.4.34.6543,811,Trabalhista,Acordo Extrajudicial,Encerrado,Dr. Barros,2025-02-09,2026-11-24,335036.0,19ª Vara Trabalhista de Recife,Sem observações
2758,6334947-38.2020.4.71.6173,1138,Trabalhista,Acordo Extrajudicial,Ativo,Dr. Barros,2021-05-16,2026-12-08,393685.0,6ª Vara Cível de Recife,Sem observações
2759,9062552-47.2024.4.22.8265,1078,Trabalhista,Execução,Suspenso,Dra. Fontes,2025-03-03,2026-10-07,84558.0,8ª Vara Trabalhista de Recife,Sem observações
2760,3750497-13.2024.6.65.9009,150,Civil,Acordo Extrajudicial,Acordo,Dra. Fontes,2024-12-07,2025-10-28,149488.0,17ª Vara Criminal de Recife,Sem observações
2761,6944389-98.2023.1.72.8245,1189,Civil,Sentença,Ativo,Dra. Fontes,2020-03-21,2026-04-02,281184.0,12ª Vara Trabalhista de Recife,Sem observações
2762,1966014-66.2022.7.82.2137,1454,Civil,Sentença,Ativo,Dra. Cavalcante,2023-12-09,2025-11-25,403014.0,7ª Vara Criminal de Recife,Sem observações
2763,7999133-20.2023.7.26.1121,104,Trabalhista,Inicial,Suspenso,Dra. Fontes,2022-03-25,2025-09-13,342659.0,13ª Vara Cível de Recife,Sem observações
2764,8368372-34.2020.6.43.9691,1447,Civil,Arquivado,Suspenso,Dra. Cavalcante,2025-03-21,2025-08-18,329724.0,13ª Vara Cível de Recife,Aguardando documentos
2765,8381610-96.2020.6.26.2533,1405,Trabalhista,Inicial,Encerrado,Dra. Cavalcante,2024-11-10,2025-10-02,248649.0,20ª Vara Criminal de Recife,Aguardando documentos
2766,7948577-74.2025.1.60.7583,148,Civil,Execução,Ativo,Dra. Cavalcante,2021-10-31,2026-04-04,Sem valor,18ª Vara Trabalhista de Recife,Sem observações
2767,8735892-74.2025.8.18.9411,157,Trabalhista,Instrução,Ativo,Dra. Fontes,2021-04-12,2026-08-09,175607.0,8ª Vara Criminal de Recife,Sem observações
2768,7999133-20.2023.7.26.1121,1470,Trabalhista,Execução,Suspenso,Dr. Melo,2021-02-16,2026-10-19,Sem valor,8ª Vara Cível de Recife,Sem observações
2769,4681694-71.2021.9.28.7350,1381,Civil,Acordo Extrajudicial,Ativo,Dr. Barros,2022-01-05,2025-05-02,361493.0,2ª Vara Criminal de Recife,Aguardando documentos
2770,5266269-78.2021.7.59.1392,1358,Civil,Instrução,Acordo,Dra. Cavalcante,2022-12-03,Sem prazo delimitado,197483.0,7ª Vara Trabalhista de Recife,Sem observações
2771,1621418-87.2020.9.55.9337,1311,Civil,Inicial,Ativo,Dra. Fontes,2026-03-17,2026-11-30,86398.0,2ª Vara Trabalhista de Recife,Sem observações
2772,2397582-22.2023.9.93.4223,480,Civil,Execução,Encerrado,Dr. Barros,2021-08-27,2025-10-10,Sem valor,6ª Vara Cível de Recife,Sem observações
2773,9666878-83.2023.6.29.9905,1403,Civil,Inicial,Ativo,Dra. Fontes,2026-01-18,2026-08-09,199943.0,3ª Vara Trabalhista de Recife,Sem observações
2774,1024421-54.2022.9.20.2563,1489,Civil,Inicial,Encerrado,Dra. Fontes,2025-09-15,2025-10-17,Sem valor,18ª Vara Cível de Recife,Sem observações
2775,3376786-12.2020.7.64.5093,1051,Trabalhista,Recurso,Ativo,Dr. Barros,2023-02-03,2025-09-20,402451.0,16ª Vara Criminal de Recife,Sem observações
2776,6036037-32.2025.3.53.7515,364,Trabalhista,Sentença,Encerrado,Dr. Melo,2025-04-30,2026-10-30,Sem valor,3ª Vara Criminal de Recife,Sem observações
2777,8886588-26.2020.9.65.6361,837,Civil,Sentença,Em recurso,Dr. Melo,2020-09-19,2025-03-26,451822.0,2ª Vara Criminal de Recife,Sem observações
2778,4865461-96.2025.2.64.9143,659,Civil,Inicial,Ativo,Dr. Barros,2020-11-04,2025-09-18,137935.0,13ª Vara Cível de Recife,Sem observações
2779,5451988-41.2020.2.82.4041,835,Trabalhista,Inicial,Ativo,Dra. Fontes,2021-09-15,2026-06-08,435969.0,6ª Vara Criminal de Recife,Sem observações
2780,1183693-37.2024.1.85.2937,1458,Trabalhista,Inicial,Encerrado,Dra. Fontes,2026-03-07,2026-01-15,81847.0,2ª Vara Cível de Recife,Sem observações
2781,5753123-52.2021.4.48.4042,649,Trabalhista,Instrução,Encerrado,Dr. Barros,2024-03-09,2025-12-25,307107.0,4ª Vara Cível de Recife,Sem observações
2782,3785792-10.2020.5.78.7940,210,Civil,Execução,Encerrado,Dr. Melo,2020-10-08,2025-05-07,206857.0,4ª Vara Cível de Recife,Aguardando documentos
2783,9057960-29.2025.5.10.6072,1486,Trabalhista,Arquivado,Encerrado,Dr. Melo,2025-07-04,2025-01-26,Sem valor,20ª Vara Cível de Recife,Aguardando documentos
2784,1116024-57.2025.8.16.4043,1114,Civil,Acordo Extrajudicial,Ativo,Dra. Cavalcante,2023-07-01,2026-09-07,Sem valor,4ª Vara Trabalhista de Recife,Sem observações
2785,7999133-20.2023.7.26.1121,598,Civil,Sentença,Encerrado,Dra. Fontes,2021-10-09,2026-02-06,429666.0,18ª Vara Criminal de Recife,Sem observações
2786,6663627-76.2023.9.26.5770,4,Trabalhista,Arquivado,Em recurso,Dr. Barros,2022-08-04,2025-02-23,431193.0,1ª Vara Cível de Recife,Sem observações
2787,6011987-71.2020.8.10.4396,298,Trabalhista,Instrução,Encerrado,Dra. Fontes,2020-07-26,Sem prazo delimitado,238145.0,10ª Vara Trabalhista de Recife,Sem observações
2788,8539686-69.2023.4.36.2235,1352,Civil,Acordo Extrajudicial,Suspenso,Dr. Barros,2022-08-16,2025-07-14,238608.0,18ª Vara Criminal de Recife,Sem observações
2789,9071705-28.2021.9.78.4746,1094,Civil,Recurso,Acordo,Dra. Fontes,2023-03-30,2026-09-08,292819.0,7ª Vara Trabalhista de Recife,Sem observações
2790,1664676-19.2021.8.64.4616,1057,Trabalhista,Audiência,Ativo,Dra. Fontes,2026-02-03,2026-01-05,368310.0,5ª Vara Criminal de Recife,Aguardando documentos
2791,7951127-89.2024.1.63.3502,82,Civil,Acordo Extrajudicial,Ativo,Dra. Fontes,2021-10-03,Sem prazo delimitado,382642.0,18ª Vara Criminal de Recife,Aguardando documentos
2792,5901155-82.2023.2.89.7717,1221,Civil,Execução,Ativo,Dr. Barros,2022-06-22,2025-09-09,Sem valor,3ª Vara Cível de Recife,Sem observações
2793,3260101-88.2022.8.37.9169,551,Trabalhista,Instrução,Acordo,Dra. Cavalcante,2024-02-25,2025-03-01,Sem valor,13ª Vara Trabalhista de Recife,Sem observações
2794,7813974-60.2021.1.81.1542,839,Trabalhista,Execução,Suspenso,Dr. Barros,2023-02-14,2025-01-13,196191.0,5ª Vara Cível de Recife,Sem observações
2795,5614769-67.2022.9.87.1001,731,Trabalhista,Audiência,Suspenso,Dra. Cavalcante,2023-09-24,2026-03-31,218783.0,6ª Vara Cível de Recife,Sem observações
2796,8607512-63.2021.6.82.1039,859,Trabalhista,Audiência,Ativo,Dra. Cavalcante,2022-09-25,Sem prazo delimitado,423489.0,20ª Vara Cível de Recife,Sem observações
2797,1757615-27.2025.7.10.3762,324,Civil,Audiência,Ativo,Dra. Fontes,2022-05-29,2026-09-27,162114.0,8ª Vara Criminal de Recife,Sem observações
2798,4961530-22.2021.4.22.6290,1208,Civil,Instrução,Ativo,Dra. Fontes,2020-05-30,2026-05-14,291001.0,19ª Vara Criminal de Recife,Aguardando documentos
2799,2016341-89.2023.7.48.2724,704,Trabalhista,Audiência,Acordo,Dr. Melo,2025-06-08,2025-03-21,34050.0,2ª Vara Trabalhista de Recife,Sem observações
2800,1614850-25.2020.8.85.3161,951,Civil,Recurso,Ativo,Dra. Cavalcante,2021-11-04,2026-04-18,392885.0,2ª Vara Criminal de Recife,Sem observações
2801,5159219-49.2023.5.25.3676,388,Civil,Inicial,Ativo,Dr. Melo,2024-01-30,2026-04-08,388689.0,7ª Vara Cível de Recife,Sem observações
2802,7245951-43.2021.4.11.7623,1068,Trabalhista,Audiência,Encerrado,Dra. Fontes,2025-11-17,Sem prazo delimitado,326143.0,10ª Vara Criminal de Recife,Sem observações
2803,2895065-46.2022.7.67.1438,663,Civil,Audiência,Ativo,Dra. Cavalcante,2024-08-08,2026-02-18,100911.0,2ª Vara Trabalhista de Recife,Sem observações
2804,9408522-77.2021.3.36.8376,601,Civil,Acordo Extrajudicial,Ativo,Dr. Melo,2020-02-09,2025-05-24,490963.0,20ª Vara Trabalhista de Recife,Aguardando documentos
2805,1878000-50.2025.7.58.1197,908,Trabalhista,Acordo Extrajudicial,Ativo,Dra. Fontes,2025-06-24,2026-10-08,Sem valor,4ª Vara Cível de Recife,Sem observações
2806,4460247-99.2024.9.97.4840,408,Trabalhista,Execução,Ativo,Dr. Melo,2021-03-20,2025-04-11,417045.0,19ª Vara Criminal de Recife,Sem observações
2807,6260319-38.2024.8.96.1114,205,Civil,Sentença,Ativo,Dr. Melo,2025-06-21,2025-08-22,480293.0,16ª Vara Criminal de Recife,Sem observações
2808,8530609-10.2021.5.41.7151,1155,Trabalhista,Sentença,Ativo,Dr. Barros,2021-02-07,Sem prazo delimitado,Sem valor,18ª Vara Trabalhista de Recife,Sem observações
2809,9573194-21.2022.1.35.8352,968,Civil,Instrução,Ativo,Dr. Melo,2023-11-08,2026-05-23,220496.0,12ª Vara Criminal de Recife,Sem observações
2810,5625093-80.2022.9.16.6618,1487,Civil,Inicial,Encerrado,Dra. Cavalcante,2023-01-12,2025-11-13,446283.0,7ª Vara Cível de Recife,Aguardando documentos
2811,7941836-76.2025.4.34.6543,136,Trabalhista,Execução,Ativo,Dra. Fontes,2023-12-21,2025-03-15,444316.0,15ª Vara Trabalhista de Recife,Sem observações
2812,9060164-41.2020.5.36.2381,661,Trabalhista,Arquivado,Ativo,Dra. Fontes,2021-06-23,2026-11-08,446709.0,4ª Vara Trabalhista de Recife,Sem observações
2813,5159219-49.2023.5.25.3676,927,Trabalhista,Sentença,Ativo,Dr. Barros,2024-08-21,2026-06-25,250269.0,18ª Vara Cível de Recife,Sem observações
2814,2461262-96.2021.6.48.1315,213,Civil,Inicial,Encerrado,Dra. Cavalcante,2024-10-01,2026-10-22,497673.0,10ª Vara Cível de Recife,Sem observações
2815,2461262-96.2021.6.48.1315,239,Trabalhista,Acordo Extrajudicial,Em recurso,Dra. Cavalcante,2024-05-06,2025-09-26,Sem valor,8ª Vara Cível de Recife,Sem observações
2816,1024421-54.2022.9.20.2563,334,Trabalhista,Instrução,Encerrado,Dra. Cavalcante,2020-02-23,2025-11-09,217777.0,1ª Vara Cível de Recife,Aguardando documentos
2817,3879233-61.2024.5.30.1494,53,Civil,Audiência,Ativo,Dr. Barros,2021-10-28,2025-02-21,341479.0,9ª Vara Trabalhista de Recife,Sem observações
2818,4460247-99.2024.9.97.4840,536,Civil,Audiência,Suspenso,Dr. Melo,2020-07-17,2025-07-25,181268.0,2ª Vara Cível de Recife,Sem observações
2819,6404948-40.2021.7.68.7161,1412,Civil,Instrução,Ativo,Dr. Barros,2022-07-15,2026-09-13,201608.0,5ª Vara Criminal de Recife,Sem observações
2820,5996426-23.2022.8.20.3566,276,Civil,Arquivado,Ativo,Dra. Fontes,2023-10-30,2025-08-08,Sem valor,5ª Vara Cível de Recife,Sem observações
2821,8678370-92.2025.7.35.9962,1219,Trabalhista,Recurso,Suspenso,Dra. Fontes,2022-10-24,2025-06-28,Sem valor,4ª Vara Trabalhista de Recife,Sem observações
2822,1098476-20.2021.1.47.3336,196,Trabalhista,Execução,Ativo,Dra. Cavalcante,2025-01-23,2025-03-02,224255.0,15ª Vara Cível de Recife,Sem observações
2823,5967836-10.2021.4.35.9671,638,Trabalhista,Inicial,Ativo,Dr. Barros,2021-04-19,2025-01-20,457685.0,2ª Vara Criminal de Recife,Sem observações
2824,5514997-95.2024.1.84.8098,832,Civil,Execução,Ativo,Dra. Cavalcante,2023-03-29,2026-07-27,425808.0,19ª Vara Cível de Recife,Sem observações
2825,5451988-41.2020.2.82.4041,189,Civil,Sentença,Ativo,Dr. Melo,2024-07-28,Sem prazo delimitado,Sem valor,18ª Vara Trabalhista de Recife,Sem observações
2826,5159219-49.2023.5.25.3676,344,Civil,Recurso,Encerrado,Dr. Barros,2023-04-29,2026-09-12,334476.0,8ª Vara Criminal de Recife,Sem observações
2827,8539686-69.2023.4.36.2235,577,Civil,Sentença,Encerrado,Dra. Fontes,2023-12-30,2026-04-04,446587.0,1ª Vara Trabalhista de Recife,Sem observações
2828,5661974-14.2020.6.39.3137,518,Trabalhista,Acordo Extrajudicial,Encerrado,Dr. Melo,2023-01-27,2025-12-09,303155.0,5ª Vara Cível de Recife,Sem observações
2829,8717678-27.2025.5.11.4526,296,Trabalhista,Inicial,Ativo,Dra. Fontes,2022-07-29,2026-10-29,Sem valor,6ª Vara Criminal de Recife,Aguardando documentos
2830,5112941-62.2021.1.89.5887,63,Trabalhista,Sentença,Ativo,Dra. Cavalcante,2020-09-07,2025-04-28,279856.0,19ª Vara Criminal de Recife,Aguardando documentos
2831,4952151-27.2023.3.38.8762,971,Civil,Sentença,Ativo,Dra. Fontes,2022-09-19,2025-07-16,388343.0,4ª Vara Trabalhista de Recife,Sem observações
2832,1966014-66.2022.7.82.2137,1460,Trabalhista,Inicial,Encerrado,Dr. Barros,2022-12-29,2025-08-17,393691.0,18ª Vara Cível de Recife,Sem observações
2833,7271178-97.2023.5.84.4243,1097,Civil,Instrução,Ativo,Dra. Cavalcante,2025-10-11,Sem prazo delimitado,253798.0,11ª Vara Criminal de Recife,Sem observações
2834,8215015-64.2021.5.32.1893,921,Trabalhista,Acordo Extrajudicial,Ativo,Dra. Fontes,2020-02-09,2025-09-15,390268.0,6ª Vara Criminal de Recife,Sem observações
2835,8382607-83.2020.6.26.3936,162,Trabalhista,Acordo Extrajudicial,Encerrado,Dr. Barros,2025-04-15,2025-07-09,Sem valor,19ª Vara Cível de Recife,Sem observações
2836,1183693-37.2024.1.85.2937,885,Trabalhista,Arquivado,Ativo,Dra. Cavalcante,2025-01-12,2026-05-17,121146.0,2ª Vara Cível de Recife,Sem observações
2837,7065068-16.2021.7.14.6489,723,Civil,Acordo Extrajudicial,Acordo,Dra. Cavalcante,2022-11-28,2026-05-13,Sem valor,16ª Vara Trabalhista de Recife,Sem observações
2838,6160516-66.2024.5.17.7150,1231,Trabalhista,Recurso,Ativo,Dr. Barros,2021-06-08,2025-07-27,212929.0,11ª Vara Trabalhista de Recife,Sem observações
2839,4326518-76.2023.4.36.8530,1409,Trabalhista,Sentença,Ativo,Dra. Fontes,2024-04-29,2026-10-09,196626.0,4ª Vara Criminal de Recife,Sem observações
2840,6334947-38.2020.4.71.6173,757,Civil,Arquivado,Ativo,Dra. Cavalcante,2022-05-25,2026-11-27,111875.0,19ª Vara Cível de Recife,Sem observações
2841,8220628-15.2021.8.54.9077,292,Civil,Arquivado,Encerrado,Dr. Barros,2022-06-26,2025-11-11,115255.0,12ª Vara Trabalhista de Recife,Sem observações
2842,3248366-98.2020.5.11.6279,1086,Civil,Recurso,Encerrado,Dra. Cavalcante,2025-01-31,2025-06-23,Sem valor,18ª Vara Cível de Recife,Sem observações
2843,5947618-28.2023.6.53.6118,399,Civil,Instrução,Acordo,Dra. Fontes,2020-05-04,2026-04-15,189352.0,14ª Vara Trabalhista de Recife,Sem observações
2844,7381740-86.2021.2.88.6570,274,Civil,Arquivado,Em recurso,Dr. Melo,2023-04-16,2025-02-17,Sem valor,15ª Vara Trabalhista de Recife,Sem observações
2845,3464073-25.2022.8.73.5075,1415,Civil,Execução,Em recurso,Dra. Fontes,2023-01-15,2026-03-29,Sem valor,8ª Vara Trabalhista de Recife,Sem observações
2846,6075721-43.2020.9.85.8738,246,Civil,Audiência,Suspenso,Dr. Melo,2025-07-14,2026-02-24,341497.0,20ª Vara Trabalhista de Recife,Sem observações
2847,9573194-21.2022.1.35.8352,811,Civil,Instrução,Suspenso,Dra. Cavalcante,2020-12-21,2026-01-18,425457.0,18ª Vara Cível de Recife,Aguardando documentos
2848,3542616-60.2022.3.87.6536,830,Civil,Execução,Suspenso,Dr. Melo,2024-10-11,2026-09-16,310703.0,5ª Vara Criminal de Recife,Sem observações
2849,2909764-51.2025.7.78.2223,792,Trabalhista,Recurso,Suspenso,Dr. Barros,2021-03-19,2025-02-04,Sem valor,3ª Vara Trabalhista de Recife,Sem observações
2850,8530609-10.2021.5.41.7151,362,Civil,Inicial,Ativo,Dra. Cavalcante,2024-04-25,2026-05-14,172393.0,10ª Vara Trabalhista de Recife,Sem observações
2851,6416661-36.2021.8.21.8496,237,Civil,Acordo Extrajudicial,Ativo,Dr. Melo,2022-02-20,2025-07-11,37573.0,3ª Vara Cível de Recife,Sem observações
2852,5116418-16.2025.3.98.2234,1366,Trabalhista,Acordo Extrajudicial,Encerrado,Dr. Barros,2025-11-11,2025-04-14,156858.0,17ª Vara Cível de Recife,Sem observações
2853,4016576-41.2022.7.10.6952,418,Civil,Execução,Encerrado,Dra. Fontes,2024-11-28,2025-07-17,104943.0,8ª Vara Criminal de Recife,Sem observações
2854,6836135-90.2022.9.37.5643,163,Civil,Sentença,Acordo,Dra. Cavalcante,2025-05-23,2026-01-14,303217.0,15ª Vara Cível de Recife,Sem observações
2855,5035093-45.2021.1.27.3097,1248,Civil,Audiência,Em recurso,Dr. Barros,2020-10-21,2026-09-25,Sem valor,2ª Vara Cível de Recife,Sem observações
2856,6368709-92.2024.7.99.9426,725,Civil,Sentença,Ativo,Dra. Cavalcante,2025-10-26,Sem prazo delimitado,22050.0,13ª Vara Cível de Recife,Sem observações
2857,1095980-10.2020.7.77.8313,152,Civil,Recurso,Ativo,Dr. Melo,2020-07-08,2025-07-18,Sem valor,2ª Vara Criminal de Recife,Sem observações
2858,7999133-20.2023.7.26.1121,77,Trabalhista,Instrução,Ativo,Dr. Melo,2024-04-24,2026-12-07,142135.0,10ª Vara Trabalhista de Recife,Sem observações
2859,1869144-23.2023.5.84.3325,1481,Trabalhista,Recurso,Ativo,Dr. Barros,2021-11-19,2025-06-03,374251.0,17ª Vara Criminal de Recife,Sem observações
2860,3542616-60.2022.3.87.6536,671,Trabalhista,Instrução,Encerrado,Dr. Melo,2023-11-21,2026-07-23,345968.0,17ª Vara Trabalhista de Recife,Sem observações
2861,8415891-60.2021.6.92.5554,1146,Trabalhista,Arquivado,Ativo,Dra. Fontes,2025-02-03,2026-04-22,22084.0,14ª Vara Trabalhista de Recife,Sem observações
2862,9666878-83.2023.6.29.9905,781,Trabalhista,Acordo Extrajudicial,Em recurso,Dr. Melo,2026-12-03,2026-01-23,488106.0,2ª Vara Trabalhista de Recife,Sem observações
2863,7271178-97.2023.5.84.4243,191,Trabalhista,Execução,Acordo,Dr. Barros,2021-05-21,2025-10-06,196740.0,19ª Vara Trabalhista de Recife,Aguardando documentos
2864,6368709-92.2024.7.99.9426,1133,Trabalhista,Audiência,Ativo,Dra. Fontes,2021-07-03,2025-06-27,353273.0,13ª Vara Cível de Recife,Sem observações
2865,9398629-61.2022.5.88.8253,1423,Civil,Sentença,Ativo,Dr. Barros,2024-02-08,2026-09-26,387583.0,4ª Vara Cível de Recife,Sem observações
2866,5753123-52.2021.4.48.4042,1104,Civil,Arquivado,Ativo,Dra. Cavalcante,2020-09-03,2026-10-26,77607.0,16ª Vara Criminal de Recife,Sem observações
2867,7724543-49.2023.9.44.7412,1426,Trabalhista,Inicial,Ativo,Dr. Melo,2020-01-12,2026-04-05,52065.0,15ª Vara Cível de Recife,Sem observações
2868,2129757-49.2025.4.14.5657,808,Civil,Execução,Ativo,Dra. Fontes,2021-01-26,2025-08-17,132172.0,18ª Vara Trabalhista de Recife,Sem observações
2869,4134515-43.2021.8.70.4879,596,Civil,Recurso,Ativo,Dr. Barros,2021-07-24,2026-03-16,Sem valor,8ª Vara Criminal de Recife,Sem observações
2870,2837371-36.2022.7.88.5428,568,Trabalhista,Arquivado,Suspenso,Dr. Barros,2022-04-14,2026-05-10,281688.0,8ª Vara Criminal de Recife,Sem observações
2871,8655267-17.2025.3.63.4188,1296,Civil,Instrução,Ativo,Dra. Fontes,2023-03-16,Sem prazo delimitado,Sem valor,6ª Vara Cível de Recife,Sem observações
2872,8986773-71.2022.6.45.5854,414,Civil,Audiência,Encerrado,Dr. Melo,2023-02-19,2026-08-21,415149.0,8ª Vara Criminal de Recife,Aguardando documentos
2873,4092125-65.2025.3.26.9073,1149,Trabalhista,Inicial,Ativo,Dra. Cavalcante,2024-04-15,2025-03-19,362525.0,1ª Vara Criminal de Recife,Sem observações
2874,7640585-40.2023.1.57.1721,215,Civil,Execução,Ativo,Dr. Barros,2023-09-04,2026-11-09,359390.0,19ª Vara Trabalhista de Recife,Sem observações
2875,2231929-89.2024.6.41.5461,388,Trabalhista,Audiência,Suspenso,Dr. Barros,2020-09-06,2025-01-14,269919.0,13ª Vara Trabalhista de Recife,Sem observações
2876,7486138-99.2020.5.81.4332,128,Trabalhista,Inicial,Ativo,Dr. Melo,2024-06-05,2026-08-13,Sem valor,13ª Vara Criminal de Recife,Sem observações
2877,1869144-23.2023.5.84.3325,787,Trabalhista,Sentença,Ativo,Dra. Cavalcante,2021-04-04,2026-05-20,259284.0,2ª Vara Trabalhista de Recife,Sem observações
2878,6524227-53.2025.1.97.6214,1469,Trabalhista,Acordo Extrajudicial,Ativo,Dr. Barros,2023-10-18,2026-10-18,Sem valor,15ª Vara Cível de Recife,Sem observações
2879,5472823-70.2022.4.41.7624,614,Civil,Recurso,Suspenso,Dr. Melo,2021-03-21,2026-12-09,Sem valor,8ª Vara Criminal de Recife,Sem observações
2880,7115217-41.2025.1.67.7692,1393,Civil,Arquivado,Ativo,Dr. Barros,2025-08-20,Sem prazo delimitado,192919.0,15ª Vara Trabalhista de Recife,Sem observações
2881,5826200-20.2025.1.91.8748,362,Civil,Inicial,Ativo,Dra. Fontes,2022-07-03,2025-10-01,333680.0,4ª Vara Cível de Recife,Sem observações
2882,7848147-32.2021.6.58.3528,1155,Civil,Acordo Extrajudicial,Ativo,Dr. Melo,2021-11-25,2026-05-03,243850.0,1ª Vara Trabalhista de Recife,Sem observações
2883,3766710-17.2025.4.91.1472,1497,Civil,Audiência,Ativo,Dra. Cavalcante,2025-07-30,2025-08-29,247931.0,11ª Vara Criminal de Recife,Sem observações
2884,7848147-32.2021.6.58.3528,1279,Civil,Execução,Ativo,Dra. Fontes,2024-10-21,2025-02-04,201257.0,13ª Vara Cível de Recife,Sem observações
2885,5733649-38.2020.2.35.3379,379,Trabalhista,Execução,Acordo,Dra. Fontes,2021-06-03,2026-05-21,374902.0,17ª Vara Criminal de Recife,Sem observações
2886,1933296-95.2024.5.69.8317,22,Trabalhista,Execução,Suspenso,Dra. Cavalcante,2022-02-27,2025-09-02,11073.0,10ª Vara Cível de Recife,Aguardando documentos
2887,7687351-51.2022.6.73.6768,1176,Civil,Sentença,Ativo,Dra. Fontes,2023-07-18,2026-01-22,237553.0,14ª Vara Cível de Recife,Sem observações
2888,7110796-41.2020.3.80.5362,511,Trabalhista,Instrução,Encerrado,Dr. Barros,2025-02-24,2026-01-07,Sem valor,9ª Vara Cível de Recife,Sem observações
2889,7640585-40.2023.1.57.1721,467,Civil,Arquivado,Acordo,Dr. Melo,2020-07-10,2026-05-08,Sem valor,3ª Vara Trabalhista de Recife,Sem observações
2890,2461262-96.2021.6.48.1315,604,Trabalhista,Instrução,Acordo,Dr. Melo,2024-01-28,2026-01-31,42723.0,8ª Vara Cível de Recife,Sem observações
2891,6476769-27.2021.5.22.2570,1079,Trabalhista,Acordo Extrajudicial,Encerrado,Dr. Barros,2020-11-06,2026-08-21,211136.0,16ª Vara Cível de Recife,Sem observações
2892,1098476-20.2021.1.47.3336,956,Civil,Instrução,Encerrado,Dra. Cavalcante,2024-09-20,2025-10-26,227732.0,18ª Vara Criminal de Recife,Aguardando documentos
2893,5289264-48.2020.4.41.6347,603,Civil,Sentença,Ativo,Dr. Barros,2025-05-29,2025-05-24,473496.0,14ª Vara Trabalhista de Recife,Sem observações
2894,7486029-45.2024.4.25.3159,582,Trabalhista,Recurso,Encerrado,Dr. Melo,2021-09-26,2026-08-09,371584.0,7ª Vara Trabalhista de Recife,Sem observações
2895,6105303-92.2021.4.39.3868,1185,Trabalhista,Audiência,Em recurso,Dr. Melo,2026-03-11,2025-01-08,314875.0,15ª Vara Trabalhista de Recife,Sem observações
2896,1628717-84.2025.8.67.8313,1256,Civil,Execução,Suspenso,Dr. Barros,2025-11-02,2025-02-02,Sem valor,3ª Vara Cível de Recife,Sem observações
2897,1784068-27.2021.3.12.2538,571,Trabalhista,Acordo Extrajudicial,Ativo,Dr. Barros,2024-09-25,2025-04-17,11444.0,19ª Vara Trabalhista de Recife,Sem observações
2898,3576390-15.2021.2.82.8209,1286,Trabalhista,Execução,Suspenso,Dr. Barros,2023-12-23,2026-05-14,Sem valor,3ª Vara Cível de Recife,Sem observações
2899,8382607-83.2020.6.26.3936,1083,Trabalhista,Recurso,Ativo,Dra. Fontes,2024-06-16,2025-08-03,498760.0,4ª Vara Trabalhista de Recife,Aguardando documentos
2900,5996426-23.2022.8.20.3566,1184,Trabalhista,Execução,Ativo,Dra. Cavalcante,2023-01-24,2026-01-08,Sem valor,10ª Vara Cível de Recife,Sem observações
2901,4865461-96.2025.2.64.9143,212,Trabalhista,Inicial,Suspenso,Dr. Melo,2023-08-26,2025-10-09,120884.0,15ª Vara Trabalhista de Recife,Sem observações
2902,2267110-24.2021.5.78.6025,995,Trabalhista,Audiência,Em recurso,Dr. Melo,2025-06-02,2026-06-07,467677.0,14ª Vara Cível de Recife,Sem observações
2903,1411065-96.2022.9.64.8271,1266,Trabalhista,Recurso,Encerrado,Dr. Melo,2023-12-02,2025-06-16,316230.0,11ª Vara Trabalhista de Recife,Sem observações
2904,5947618-28.2023.6.53.6118,105,Trabalhista,Acordo Extrajudicial,Ativo,Dr. Barros,2022-08-27,2025-05-01,223814.0,14ª Vara Criminal de Recife,Sem observações
2905,1099617-37.2023.9.61.1793,801,Civil,Arquivado,Acordo,Dra. Fontes,2021-08-23,2025-06-14,88492.0,8ª Vara Cível de Recife,Sem observações
2906,7222167-30.2022.8.44.7452,1164,Civil,Sentença,Encerrado,Dra. Fontes,2024-03-11,2025-03-11,408645.0,17ª Vara Cível de Recife,Sem observações
2907,6927716-18.2022.9.56.1445,443,Civil,Sentença,Suspenso,Dra. Cavalcante,2025-03-06,2025-04-26,360951.0,18ª Vara Criminal de Recife,Aguardando documentos
2908,8415891-60.2021.6.92.5554,543,Trabalhista,Sentença,Em recurso,Dra. Fontes,2023-10-01,2025-12-24,368630.0,18ª Vara Cível de Recife,Sem observações
2909,2545435-52.2025.3.59.7623,1171,Trabalhista,Arquivado,Ativo,Dra. Cavalcante,2023-04-05,2026-01-18,Sem valor,7ª Vara Criminal de Recife,Sem observações
2910,4415624-13.2024.9.14.9480,990,Trabalhista,Audiência,Em recurso,Dr. Melo,2024-03-20,2026-08-06,Sem valor,2ª Vara Criminal de Recife,Sem observações
2911,7789809-22.2020.1.73.9031,1118,Civil,Inicial,Encerrado,Dr. Melo,2022-05-28,2026-08-06,336344.0,13ª Vara Trabalhista de Recife,Sem observações
