cliente_id,nome,cpf,contato,email,data_inicio,cidade
573,Cristina Azevedo,639.918.738-65,(81) 97100-3807,cliente573@email.com,2020-09-24,Olinda
574,Bruno Araújo,974.648.401-29,(81) 91756-4098,cliente574@email.com,2023-09-04,Olinda
575,Vitor Macedo,620.497.869-92,(81) 92062-3743,cliente575@email.com,2025-09-16,Olinda
576,Eduardo Ramos,312.324.307-67,(81) 97569-1599,cliente576@email.com,2022-08-18,Petrolina
577,Leandro Pinto,555.631.460-39,(81) 92376-5834,cliente577@email.com,2020-06-17,Petrolina
578,Henrique Nascimento,339.371.760-19,(81) 93942-8236,cliente578@email.com,2024-01-10,Recife
579,Vitor Macedo,659.305.441-35,(81) 96902-1627,cliente579@email.com,2023-09-10,Olinda
580,Denise Nogueira,888.406.388-54,(81) 95278-1139,cliente580@email.com,2024-07-12,Petrolina
581,Cristina Azevedo,339.628.701-80,(81) 94438-8773,cliente581@email.com,2025-04-03,Caruaru
582,Fernanda Costa,483.242.691-26,(81) 98372-1493,cliente582@email.com,2023-06-05,Petrolina
583,Alexandre Paiva,433.701.123-82,(81) 99808-5909,cliente583@email.com,2020-11-05,Caruaru
584,Daniel Batista,165.647.495-34,(81) 94345-7400,cliente584@email.com,2025-04-28,Recife
585,Patricia Moura,805.717.600-13,Não informado,cliente585@email.com,2022-02-03,Caruaru
586,Larissa Ribeiro,630.111.275-51,Não informado,cliente586@email.com,2024-08-09,Olinda
587,André Borges,542.937.826-95,(81) 94369-6075,cliente587@email.com,2025-04-28,Recife
588,Bruno Araújo,246.556.165-61,Não informado,cliente588@email.com,2022-10-08,Petrolina
589,Aline Monteiro,727.943.929-32,(81) 95873-7407,cliente589@email.com,2024-08-27,Petrolina
590,Leandro Pinto,380.743.650-47,(81) 94927-3587,cliente590@email.com,2020-09-30,Petrolina
591,Gustavo Lopes,207.616.884-51,Não informado,cliente591@email.com,2024-08-06,Olinda
592,Vitor Macedo,754.811.791-69,Não informado,cliente592@email.com,2024-04-10,Olinda
593,Isabela Cardoso,786.866.575-72,(81) 93236-6359,Não informado,2025-04-03,Recife
594,Henrique Nascimento,202.281.401-25,Não informado,cliente594@email.com,2025-12-29,Recife
595,Alexandre Paiva,321.552.813-16,(81) 91564-9721,cliente595@email.com,2025-11-11,Petrolina
596,Mateus Queiroz,344.304.193-12,(81) 95091-7138,Não informado,2024-09-23,Caruaru
597,Bruno Araújo,145.525.624-23,(81) 93750-3736,cliente597@email.com,2023-01-09,Recife
598,Larissa Ribeiro,115.511.769-50,(81) 96298-3844,cliente598@email.com,2020-02-19,Olinda
599,Pedro Santos,323.520.408-86,Não informado,cliente599@email.com,2025-08-08,Recife
600,André Borges,794.889.810-27,(81) 96314-7366,cliente600@email.com,2023-09-22,Recife
601,Fabio Vieira,699.559.491-75,Não informado,cliente601@email.com,2022-08-10,Olinda
602,Maria Oliveira,240.483.610-47,(81) 92300-1981,cliente602@email.com,2022-07-04,Recife
603,Carlos Souza,425.759.905-15,(81) 93199-5556,cliente603@email.com,2025-11-03,Recife
604,Rodrigo Cavalcanti,920.803.812-38,(81) 91885-5068,cliente604@email.com,2024-11-04,Petrolina
605,Roberto Dias,749.244.309-26,(81) 94153-1853,cliente605@email.com,2021-10-01,Olinda
606,Vitor Macedo,534.280.720-41,(81) 94236-5012,cliente606@email.com,2023-05-26,Recife
607,Bruno Araújo,551.532.617-88,(81) 93748-8712,cliente607@email.com,2024-11-10,Recife
608,Jorge Brito,363.489.574-49,(81) 93503-3878,cliente608@email.com,2025-01-31,Recife
609,Vanessa Correia,612.847.842-57,Não informado,cliente609@email.com,2025-07-05,Petrolina
610,Vera Pires,494.679.266-34,(81) 91636-3039,cliente610@email.com,2024-11-22,Recife
611,Denise Nogueira,589.135.932-56,(81) 95043-4970,cliente611@email.com,2020-04-25,Caruaru
612,Leonardo Campos,219.889.194-92,(81) 93644-1202,cliente612@email.com,2024-04-23,Recife
613,Bruno Araújo,700.415.851-62,(81) 99735-7271,cliente613@email.com,2020-12-30,Olinda
614,Natalia Mendes,199.171.892-99,(81) 99056-1025,cliente614@email.com,2024-09-07,Recife
615,Renata Freitas,680.933.317-33,(81) 92806-8383,Não informado,2022-03-04,Olinda
616,Felipe Barbosa,400.187.486-25,(81) 93721-2307,Não informado,2023-02-07,Recife
617,Amanda Castro,869.107.781-84,Não informado,Não informado,2020-06-20,Petrolina
618,Leonardo Campos,479.798.451-50,(81) 98036-6514,cliente618@email.com,2022-09-08,Petrolina
619,Mariana Fonseca,567.991.815-61,(81) 92641-1050,Não informado,2021-07-22,Recife
620,Natalia Mendes,523.776.292-10,(81) 98785-9436,Não informado,2023-08-12,Recife
621,Vera Pires,538.587.774-99,(81) 92333-6707,cliente621@email.com,2021-02-15,Recife
622,Bruno Araújo,609.915.189-48,(81) 91520-3094,cliente622@email.com,2026-02-25,Olinda
623,Henrique Nascimento,545.832.129-30,(81) 92465-2728,cliente623@email.com,2023-08-30,Olinda
624,Paulo Rezende,192.914.808-52,(81) 99757-9060,cliente624@email.com,2022-07-05,Recife
625,Vanessa Correia,328.365.218-47,(81) 98159-4823,cliente625@email.com,2020-12-25,Recife
626,Luciana Melo,418.163.704-78,(81) 97229-1027,cliente626@email.com,2022-02-16,Caruaru
627,Sonia Tavares,504.109.651-68,(81) 94639-2746,cliente627@email.com,2023-07-18,Olinda
628,Priscila Andrade,416.614.805-25,(81) 91562-6245,cliente628@email.com,2023-01-25,Recife
629,Larissa Ribeiro,817.853.153-32,(81) 94450-4687,cliente629@email.com,2025-06-19,Recife
630,Marcos Carvalho,173.640.844-46,(81) 97412-7407,cliente630@email.com,2023-02-03,Recife
631,Simone Cunha,770.267.691-27,(81) 95981-8496,cliente631@email.com,2024-12-14,Olinda
632,Larissa Ribeiro,843.976.689-23,Não informado,cliente632@email.com,2021-08-27,Recife
633,Marcos Carvalho,707.544.252-90,(81) 99444-6545,cliente633@email.com,2024-07-12,Olinda
634,Isabela Cardoso,985.937.765-58,(81) 92468-8596,cliente634@email.com,2023-02-01,Caruaru
635,João Silva,380.810.863-22,(81) 91377-8856,cliente635@email.com,2022-01-11,Caruaru
636,Daniel Batista,503.669.937-78,(81) 97640-1323,cliente636@email.com,2025-12-11,Olinda
637,Alexandre Paiva,140.231.688-36,(81) 96149-3015,Não informado,2021-10-22,Recife
638,Fernanda Costa,407.147.631-47,(81) 91001-5068,cliente638@email.com,2025-12-27,Recife
639,Eduardo Ramos,342.137.292-28,(81) 92622-1732,cliente639@email.com,2023-12-05,Olinda
640,Leonardo Campos,490.765.267-61,(81) 95177-5270,Não informado,2025-02-11,Recife
641,Renata Freitas,677.773.763-75,(81) 94156-7097,cliente641@email.com,2021-02-11,Caruaru
642,Renata Freitas,167.437.755-21,(81) 99984-7664,cliente642@email.com,2024-01-26,Olinda
643,Thiago Gomes,639.845.996-49,(81) 93023-3879,Não informado,2025-06-28,Recife
644,Daniel Batista,453.925.859-96,(81) 97382-3960,cliente644@email.com,2025-12-17,Petrolina
645,Luciana Melo,487.681.853-44,(81) 93070-3337,cliente645@email.com,2020-08-04,Recife
646,Sonia Tavares,393.382.538-76,(81) 98678-9228,cliente646@email.com,2022-07-26,Caruaru
647,Gustavo Lopes,345.195.269-83,Não informado,Não informado,2020-08-23,Recife
648,Priscila Andrade,609.627.801-96,(81) 93235-8858,cliente648@email.com,2025-12-20,Recife
649,Mariana Fonseca,856.777.943-77,(81) 96653-5001,cliente649@email.com,2020-06-22,Recife
650,Jorge Brito,607.488.274-57,(81) 91834-7925,cliente650@email.com,2021-08-04,Recife
651,Sonia Tavares,746.682.503-37,Não informado,cliente651@email.com,2023-06-02,Petrolina
652,Mariana Fonseca,458.839.290-61,(81) 92755-1084,Não informado,2023-12-23,Petrolina
653,Bruno Araújo,331.581.504-57,(81) 93549-5098,cliente653@email.com,2023-10-05,Recife
654,Natalia Mendes,467.991.826-35,(81) 98110-1095,cliente654@email.com,2021-03-29,Olinda
655,Isabela Cardoso,531.600.663-73,(81) 95354-2946,cliente655@email.com,2021-06-05,Recife
656,Paulo Rezende,259.452.612-11,(81) 91346-3066,Não informado,2022-08-26,Petrolina
657,Leonardo Campos,846.623.291-41,(81) 95059-3498,cliente657@email.com,2023-02-25,Recife
658,Amanda Castro,293.975.705-90,(81) 99230-3968,cliente658@email.com,2021-01-09,Petrolina
659,Carlos Souza,304.193.985-16,Não informado,cliente659@email.com,2024-04-06,Recife
660,Roberto Dias,537.759.152-48,Não informado,cliente660@email.com,2021-03-26,Caruaru
661,Denise Nogueira,153.776.862-51,Não informado,cliente661@email.com,2022-05-18,Recife
662,Rafael Alves,439.469.859-56,(81) 91223-3134,cliente662@email.com,2025-06-12,Recife
663,Natalia Mendes,700.770.937-34,(81) 92971-1672,cliente663@email.com,2022-03-01,Recife
664,André Borges,230.296.528-80,(81) 93517-1717,cliente664@email.com,2022-10-31,Caruaru
665,Henrique Nascimento,270.713.380-99,(81) 99255-1358,cliente665@email.com,2021-06-12,Recife
666,Bruno Araújo,868.621.493-81,(81) 93711-8172,cliente666@email.com,2024-05-17,Olinda
667,Camila Martins,566.615.824-77,(81) 91145-9401,cliente667@email.com,2022-11-26,Caruaru
668,Denise Nogueira,236.376.994-16,(81) 93427-5550,cliente668@email.com,2022-10-16,Recife
669,Juliana Ferreira,185.822.662-43,(81) 97047-6317,cliente669@email.com,2021-07-01,Caruaru
670,Ana Lima,362.116.650-94,(81) 95582-3895,cliente670@email.com,2021-03-11,Recife
671,Felipe Barbosa,695.744.927-60,(81) 95403-4341,cliente671@email.com,2021-09-29,Caruaru
672,Beatriz Rocha,846.284.763-46,(81) 94094-9036,cliente672@email.com,2020-03-27,Petrolina
673,Claudia Silveira,841.639.240-11,(81) 97594-2642,cliente673@email.com,2021-02-12,Recife
674,João Silva,911.109.910-23,(81) 93336-1221,cliente674@email.com,2026-01-30,Recife
675,Fernanda Costa,258.349.157-79,(81) 96435-8846,cliente675@email.com,2022-12-31,Recife
676,Carlos Souza,332.537.494-28,(81) 94675-1393,cliente676@email.com,2023-12-18,Recife
677,Leandro Pinto,388.465.178-88,(81) 94678-2666,cliente677@email.com,2023-09-28,Recife
678,Leonardo Campos,456.996.206-44,(81) 95940-5702,cliente678@email.com,2025-08-06,Recife
679,Pedro Santos,557.838.915-71,(81) 93421-7399,cliente679@email.com,2020-10-02,Recife
680,Natalia Mendes,592.810.523-87,(81) 99097-7944,cliente680@email.com,2023-09-27,Petrolina
681,Gustavo Lopes,639.691.895-98,(81) 92369-7911,cliente681@email.com,2022-06-17,Caruaru
682,João Silva,457.469.969-27,(81) 92804-1976,cliente682@email.com,2023-04-22,Olinda
683,Larissa Ribeiro,812.534.480-16,(81) 97184-1431,cliente683@email.com,2021-03-10,Petrolina
684,Leonardo Campos,682.951.933-63,(81) 92262-1204,cliente684@email.com,2021-09-05,Recife
685,Lucas Pereira,213.259.161-92,(81) 91216-5698,cliente685@email.com,2020-11-05,Recife
686,Marcos Carvalho,685.613.413-39,(81) 98443-5227,cliente686@email.com,2024-10-01,Recife
687,Tatiana Cruz,942.863.672-87,(81) 97427-4009,cliente687@email.com,2020-11-12,Petrolina
688,Eduardo Ramos,480.762.534-34,Não informado,cliente688@email.com,2023-01-10,Caruaru
689,Leonardo Campos,874.416.292-80,(81) 94471-1179,cliente689@email.com,2022-04-06,Olinda
690,Natalia Mendes,195.416.108-55,(81) 91787-6154,cliente690@email.com,2023-02-03,Caruaru
691,Jorge Brito,614.926.893-29,(81) 99250-2654,cliente691@email.com,2020-04-07,Petrolina
692,Luciana Melo,835.337.320-97,(81) 92290-2528,cliente692@email.com,2021-07-30,Recife
693,Tatiana Cruz,397.468.738-65,(81) 93149-6554,cliente693@email.com,2020-06-12,Olinda
694,Larissa Ribeiro,246.884.991-49,(81) 92595-1244,cliente694@email.com,2026-02-19,Petrolina
695,Rafael Alves,690.472.461-21,Não informado,cliente695@email.com,2020-10-18,Caruaru
696,Fábio Vieira,472.979.393-61,(81) 98999-1648,cliente696@email.com,2024-02-08,Petrolina
697,Gabriela Teixeira,998.996.798-15,(81) 98374-5306,cliente697@email.com,2020-08-21,Recife
698,Simone Cunha,974.174.328-59,(81) 93592-7541,cliente698@email.com,2025-03-08,Petrolina
699,Aline Monteiro,304.511.436-18,(81) 97503-8096,cliente699@email.com,2023-07-23,Olinda
700,Mateus Queiroz,427.681.132-86,(81) 93384-4497,Não informado,2024-04-06,Petrolina
701,Fábio Vieira,185.245.170-45,(81) 95129-3885,Não informado,2024-07-17,Petrolina
702,Tatiana Cruz,538.450.871-48,Não informado,cliente702@email.com,2021-11-04,Petrolina
703,Fábio Vieira,674.901.711-35,(81) 97375-1162,cliente703@email.com,2020-11-14,Caruaru
704,Alexandre Paiva,251.611.985-50,(81) 93465-8514,cliente704@email.com,2021-04-10,Caruaru
705,Tatiana Cruz,323.863.292-63,(81) 92596-1597,cliente705@email.com,2026-02-14,Olinda
706,Diego Nunes,409.414.614-25,(81) 96960-1265,cliente706@email.com,2025-08-06,Petrolina
707,Gustavo Lopes,538.482.281-80,(81) 93880-8517,cliente707@email.com,2021-10-28,Caruaru
708,Alexandre Paiva,925.957.206-21,(81) 92625-2435,cliente708@email.com,2020-03-08,Recife
709,Priscila Andrade,972.530.316-38,(81) 91534-5749,cliente709@email.com,2025-02-05,Olinda
710,Fábio Vieira,483.900.329-74,(81) 97484-1124,cliente710@email.com,2023-03-07,Caruaru
711,Gustavo Lopes,126.257.909-57,Não informado,cliente711@email.com,2025-10-26,Caruaru
712,Marcos Carvalho,920.691.539-26,(81) 97444-1845,cliente712@email.com,2024-05-18,Petrolina
713,Eduardo Ramos,957.666.262-51,(81) 97422-5263,Não informado,2022-04-14,Petrolina
714,João Silva,125.860.851-26,(81) 92290-7265,cliente714@email.com,2025-02-01,Olinda
715,Amanda Castro,775.152.381-20,(81) 97194-5267,cliente715@email.com,2021-08-11,Recife
716,Aline Monteiro,964.470.958-36,(81) 92267-9097,cliente716@email.com,2024-05-19,Petrolina
717,Pedro Santos,284.405.110-32,(81) 98387-3639,cliente717@email.com,2020-05-08,Caruaru
718,Fábio Vieira,720.130.648-12,(81) 92992-4159,cliente718@email.com,2025-10-22,Olinda
719,Gabriela Teixeira,380.593.304-21,(81) 93073-5384,cliente719@email.com,2023-11-28,Petrolina
720,Vera Pires,502.205.697-85,(81) 94242-5605,cliente720@email.com,2023-06-30,Recife
721,Priscila Andrade,539.304.680-55,(81) 92762-7275,cliente721@email.com,2024-03-11,Petrolina
722,Marcos Carvalho,507.130.217-33,(81) 99691-6771,cliente722@email.com,2023-08-14,Caruaru
723,Amanda Castro,109.426.804-11,(81) 96151-3003,cliente723@email.com,2023-09-09,Olinda
724,Simone Cunha,674.384.833-87,(81) 94562-2686,cliente724@email.com,2020-11-02,Recife
725,Jorge Brito,605.610.147-45,Não informado,cliente725@email.com,2024-09-21,Olinda
726,Leonardo Campos,391.234.961-61,(81) 91076-8565,cliente726@email.com,2020-05-31,Caruaru
727,Cristina Azevedo,381.424.871-54,(81) 97800-5931,Não informado,2024-06-27,Petrolina
728,Mariana Fonseca,963.482.732-23,(81) 99082-2989,cliente728@email.com,2020-04-29,Olinda
729,Rafael Alves,105.804.988-16,(81) 97043-9807,cliente729@email.com,2022-11-29,Recife
730,Ana Lima,241.697.571-25,(81) 95422-3790,cliente730@email.com,2021-01-06,Recife
731,Gustavo Lopes,429.891.848-71,(81) 99029-5596,Não informado,2022-07-14,Recife
732,Fernanda Costa,606.161.317-11,(81) 92278-2231,cliente732@email.com,2022-06-04,Olinda
733,Priscila Andrade,771.257.968-74,(81) 96108-8438,cliente733@email.com,2021-08-03,Caruaru
734,Leandro Pinto,268.802.414-83,(81) 95552-7931,cliente734@email.com,2021-02-22,Recife
735,Juliana Ferreira,777.643.563-55,Não informado,cliente735@email.com,2022-12-23,Caruaru
736,Renata Freitas,150.764.491-64,(81) 97058-2602,cliente736@email.com,2022-03-05,Olinda
737,Leonardo Campos,354.213.324-24,Não informado,cliente737@email.com,2020-08-05,Olinda
738,Pedro Santos,325.851.943-98,(81) 97437-2659,cliente738@email.com,2023-03-01,Olinda
739,Diego Nunes,289.615.817-89,Não informado,cliente739@email.com,2025-06-05,Olinda
740,Eduardo Ramos,442.121.281-43,(81) 98775-8011,cliente740@email.com,2020-11-11,Recife
741,Diego Nunes,955.333.637-74,(81) 91284-5762,cliente741@email.com,2021-11-16,Recife
742,Patricia Moura,473.569.113-55,(81) 98970-5153,cliente742@email.com,2023-05-18,Recife
743,Natalia Mendes,609.131.350-83,(81) 93320-6852,cliente743@email.com,2024-10-30,Olinda
744,Leandro Pinto,279.371.795-54,(81) 98360-9632,cliente744@email.com,2023-09-18,Caruaru
745,Patricia Moura,395.212.108-73,(81) 98455-6685,cliente745@email.com,2021-08-25,Recife
746,Rodrigo Cavalcanti,141.322.389-85,(81) 91255-8436,Não informado,2021-05-20,Recife
747,Renata Freitas,188.830.377-28,(81) 99224-3540,cliente747@email.com,2022-03-16,Caruaru
748,Thiago Gomes,508.200.367-48,(81) 97328-7923,cliente748@email.com,2023-06-26,Recife
749,Eduardo Ramos,412.187.404-82,(81) 94268-5932,cliente749@email.com,2025-03-03,Petrolina
750,Rafael Alves,537.577.530-62,(81) 98673-6803,Não informado,2025-03-04,Petrolina
751,Fernanda Costa,679.998.400-16,(81) 93085-9900,cliente751@email.com,2024-05-27,Petrolina
752,Jorge Brito,949.765.209-52,Não informado,cliente752@email.com,2021-02-02,Recife
753,Vanessa Correia,247.675.858-73,(81) 94359-9458,cliente753@email.com,2021-12-07,Caruaru
754,Roberto Dias,100.256.718-25,(81) 92879-2100,Não informado,2025-10-30,Recife
755,Fabio Vieira,514.595.288-40,(81) 92995-5913,cliente755@email.com,2026-02-17,Recife
756,Mariana Fonseca,623.859.816-79,(81) 94943-3797,cliente756@email.com,2022-03-31,Caruaru
757,Alexandre Paiva,526.933.535-28,(81) 92758-8601,cliente757@email.com,2020-04-24,Recife
758,Leandro Pinto,463.242.579-68,(81) 98282-1698,Não informado,2023-08-02,Caruaru
759,Vitor Macedo,771.255.460-93,(81) 92028-3858,cliente759@email.com,2026-04-25,Caruaru
760,Jorge Brito,689.825.619-94,(81) 98729-3955,cliente760@email.com,2025-11-22,Recife
761,Luciana Melo,972.850.262-39,Não informado,cliente761@email.com,2021-01-30,Recife
762,Fábio Vieira,845.493.873-63,(81) 92727-3850,Não informado,2020-09-20,Recife
763,Carlos Souza,210.815.560-58,(81) 93851-6261,cliente763@email.com,2021-06-29,Olinda
764,Felipe Barbosa,188.696.124-90,(81) 99659-4150,cliente764@email.com,2021-01-29,Recife
765,Gabriela Teixeira,294.952.312-83,(81) 99653-9129,cliente765@email.com,2025-04-24,Recife
766,Simone Cunha,901.629.405-22,(81) 92280-3083,cliente766@email.com,2021-04-28,Recife
767,André Borges,993.992.261-46,(81) 96863-2113,cliente767@email.com,2020-02-11,Recife
768,Mariana Fonseca,768.130.133-53,(81) 98716-5309,cliente768@email.com,2024-09-22,Recife
769,Lucas Pereira,605.174.924-82,(81) 92021-4860,cliente769@email.com,2020-05-24,Petrolina
770,Leonardo Campos,136.608.619-38,(81) 91683-2704,cliente770@email.com,2023-12-05,Olinda
771,Maria Oliveira,665.593.153-59,(81) 97215-1296,cliente771@email.com,2024-03-25,Recife
772,Renata Freitas,451.547.159-40,(81) 96763-4172,Não informado,2022-08-08,Olinda
773,Gustavo Lopes,932.158.178-17,(81) 91244-5094,cliente773@email.com,2021-06-03,Recife
774,Eduardo Ramos,772.178.178-42,(81) 98843-3005,cliente774@email.com,2026-02-04,Olinda
775,Henrique Nascimento,426.814.654-74,(81) 99631-5383,Não informado,2021-03-03,Recife
776,Mariana Fonseca,225.481.842-28,(81) 95996-4453,cliente776@email.com,2020-05-26,Recife
777,Jorge Brito,384.702.493-48,Não informado,Não informado,2020-12-12,Petrolina
778,Maria Oliveira,153.776.412-14,(81) 98062-9724,cliente778@email.com,2026-01-27,Recife
779,Jorge Brito,843.949.736-65,(81) 91448-6586,cliente779@email.com,2024-10-17,Recife
780,Simone Cunha,686.836.681-76,(81) 98594-7944,cliente780@email.com,2022-12-01,Petrolina
781,Vera Pires,355.889.655-47,(81) 95495-2401,cliente781@email.com,2023-10-14,Recife
782,Natalia Mendes,682.776.428-43,(81) 93036-6028,cliente782@email.com,2022-01-02,Petrolina
783,João Silva,383.724.664-50,(81) 91959-2303,cliente783@email.com,2020-09-19,Caruaru
784,Felipe Barbosa,217.770.139-33,(81) 91812-4812,cliente784@email.com,2025-09-06,Recife
785,Simone Cunha,835.145.714-40,(81) 96789-9854,cliente785@email.com,2023-12-03,Recife
786,Vitor Macedo,757.536.996-46,(81) 97815-2169,Não informado,2021-08-09,Caruaru
787,Gustavo Lopes,477.145.397-29,Não informado,cliente787@email.com,2020-04-14,Caruaru
788,Vitor Macedo,772.843.253-58,(81) 97206-1534,cliente788@email.com,2020-11-17,Recife
789,Vitor Macedo,721.583.775-77,(81) 99646-1842,cliente789@email.com,2025-11-01,Olinda
790,Daniel Batista,866.218.809-40,(81) 98468-6157,cliente790@email.com,2024-12-27,Caruaru
791,Fernanda Costa,335.683.947-26,(81) 98355-7862,cliente791@email.com,2026-01-11,Recife
792,Luciana Melo,617.251.689-73,(81) 97692-7898,cliente792@email.com,2022-03-22,Recife
793,Marcos Carvalho,953.541.124-98,(81) 93070-1558,cliente793@email.com,2021-11-14,Recife
794,Tatiana Cruz,444.944.444-85,(81) 95806-2950,cliente794@email.com,2021-03-17,Recife
795,Vera Pires,875.588.816-27,(81) 98138-5739,cliente795@email.com,2022-01-21,Olinda
796,João Silva,891.199.337-48,(81) 99334-5576,cliente796@email.com,2025-07-13,Caruaru
797,Eduardo Ramos,852.848.315-65,Não informado,cliente797@email.com,2025-10-27,Recife
798,Diego Nunes,720.871.208-39,(81) 95726-5250,cliente798@email.com,2023-02-15,Recife
799,Vitor Macedo,918.299.106-72,(81) 99844-9813,cliente799@email.com,2020-04-15,Recife
800,Renata Freitas,542.605.369-21,(81) 92965-8281,cliente800@email.com,2021-07-14,Caruaru
801,Fernanda Costa,788.895.175-98,(81) 98429-9402,cliente801@email.com,2023-07-13,Petrolina
802,Rafael Alves,351.240.700-58,(81) 91583-1130,cliente802@email.com,2022-06-20,Petrolina
803,Beatriz Rocha,977.840.867-37,(81) 92453-9459,cliente803@email.com,2020-01-14,Recife
804,Mariana Fonseca,595.643.772-33,(81) 94845-6713,cliente804@email.com,2023-05-14,Recife
805,Priscila Andrade,873.882.394-63,(81) 94586-2841,cliente805@email.com,2025-01-05,Recife
806,Camila Martins,715.521.803-40,(81) 98925-9014,cliente806@email.com,2020-04-28,Petrolina
807,Ana Lima,366.155.374-72,(81) 97966-7531,cliente807@email.com,2022-06-15,Caruaru
808,Henrique Nascimento,719.652.120-12,(81) 96401-3117,Não informado,2024-04-02,Caruaru
809,Sonia Tavares,505.980.835-39,(81) 93572-9776,cliente809@email.com,2023-04-03,Caruaru
810,Gustavo Lopes,120.873.639-23,Não informado,cliente810@email.com,2025-08-16,Recife
811,Marcos Carvalho,867.226.932-58,(81) 91553-5463,cliente811@email.com,2024-06-29,Recife
812,Pedro Santos,115.860.950-79,(81) 97805-1330,Não informado,2021-09-13,Olinda
813,Leonardo Campos,202.370.771-83,(81) 98518-4320,cliente813@email.com,2025-04-14,Recife
814,Thiago Gomes,117.608.845-60,(81) 95007-7265,cliente814@email.com,2024-03-06,Petrolina
815,Thiago Gomes,758.418.440-28,(81) 98811-2785,Não informado,2020-08-12,Olinda
816,Priscila Andrade,885.605.358-62,(81) 94808-1965,cliente816@email.com,2023-06-29,Recife
817,Eduardo Ramos,611.420.767-40,(81) 99007-9938,cliente817@email.com,2023-08-11,Recife
818,Simone Cunha,875.113.265-76,(81) 97155-3085,cliente818@email.com,2021-05-12,Recife
819,Carlos Souza,508.109.403-25,(81) 99963-7850,cliente819@email.com,2024-11-18,Recife
820,Eduardo Ramos,631.719.357-70,(81) 94349-7082,cliente820@email.com,2025-03-10,Recife
821,Paulo Rezende,283.253.581-18,(81) 96205-7820,cliente821@email.com,2020-01-23,Olinda
822,Mateus Queiroz,751.672.331-54,(81) 92093-6741,cliente822@email.com,2020-02-27,Caruaru
823,Renata Freitas,179.706.256-23,(81) 99864-4319,cliente823@email.com,2022-06-05,Recife
824,Rafael Alves,314.272.102-39,(81) 95542-8756,Não informado,2022-05-06,Olinda
825,Marcos Carvalho,153.240.623-66,Não informado,cliente825@email.com,2024-10-08,Caruaru
826,Vitor Macedo,958.634.424-77,(81) 96816-6107,cliente826@email.com,2020-11-16,Olinda
827,Roberto Dias,671.545.767-54,(81) 95104-2970,Não informado,2021-12-30,Petrolina
828,Sonia Tavares,483.283.865-11,(81) 94129-7266,cliente828@email.com,2022-03-13,Recife
829,Luciana Melo,762.381.757-71,(81) 95473-1549,Não informado,2024-06-19,Caruaru
830,Roberto Dias,835.582.722-90,Não informado,cliente830@email.com,2025-02-04,Recife
831,Cristina Azevedo,830.256.822-32,Não informado,Não informado,2021-06-23,Recife
832,Henrique Nascimento,440.957.788-50,(81) 94181-1273,cliente832@email.com,2021-11-24,Recife
833,João Silva,846.373.185-32,(81) 99216-3416,Não informado,2024-12-21,Recife
834,Vitor Macedo,449.577.681-99,(81) 96745-2928,cliente834@email.com,2020-12-18,Recife
835,Juliana Ferreira,907.110.322-91,(81) 91329-3774,cliente835@email.com,2024-03-14,Caruaru
836,Claudia Silveira,822.393.282-45,(81) 91873-7214,cliente836@email.com,2021-07-29,Olinda
837,Bruno Araújo,463.692.472-54,(81) 92514-9026,cliente837@email.com,2025-12-11,Recife
838,Luciana Melo,450.816.615-80,(81) 95729-4398,Não informado,2023-06-01,Caruaru
839,Larissa Ribeiro,243.578.700-51,(81) 94054-8785,cliente839@email.com,2024-03-04,Caruaru
840,Mateus Queiroz,291.466.413-30,(81) 96516-2641,cliente840@email.com,2025-03-27,Petrolina
841,Mariana Fonseca,715.445.594-96,(81) 95138-7114,cliente841@email.com,2024-01-07,Recife
842,Rafael Alves,624.270.407-86,Não informado,cliente842@email.com,2025-11-16,Olinda
843,Alexandre Paiva,505.269.571-10,(81) 96670-8515,cliente843@email.com,2021-08-27,Caruaru
844,Patricia Moura,588.263.452-22,(81) 97131-1081,cliente844@email.com,2025-04-12,Recife
845,Larissa Ribeiro,231.425.881-27,(81) 92569-7350,cliente845@email.com,2024-06-25,Recife
846,Paulo Rezende,723.282.886-40,(81) 91440-4632,cliente846@email.com,2024-02-20,Recife
847,Leonardo Campos,545.195.447-59,(81) 94460-5946,cliente847@email.com,2022-01-06,Caruaru
848,Leandro Pinto,954.208.576-20,(81) 97524-9476,cliente848@email.com,2023-11-19,Recife
849,Isabela Cardoso,111.597.769-95,(81) 97291-8449,cliente849@email.com,2024-07-03,Caruaru
850,Renata Freitas,829.443.964-78,(81) 97108-8758,cliente850@email.com,2024-03-02,Petrolina
851,André Borges,824.704.364-35,Não informado,cliente851@email.com,2025-10-10,Petrolina
852,Ana Lima,358.535.445-96,(81) 91820-7050,cliente852@email.com,2023-04-28,Recife
853,Natalia Mendes,849.137.644-60,(81) 92829-6853,cliente853@email.com,2022-10-15,Olinda
854,Paulo Rezende,682.569.141-19,(81) 94999-9577,cliente854@email.com,2023-08-30,Recife
855,Paulo Rezende,510.122.288-42,(81) 95947-7922,cliente855@email.com,2020-11-20,Recife
856,Bruno Araújo,687.584.320-65,(81) 91800-7131,cliente856@email.com,2023-01-30,Caruaru
857,Vitor Macedo,119.900.524-94,(81) 97671-4393,cliente857@email.com,2021-06-15,Recife
858,Roberto Dias,702.530.750-86,(81) 95715-8547,cliente858@email.com,2023-09-08,Recife
859,João Silva,645.814.274-96,(81) 99175-4451,cliente859@email.com,2024-05-16,Recife
