processo_id,numero_processo,cliente_id,tipo,fase,status,advogado_responsavel,data_abertura,prazo_proximo,valor_causa,vara,observacoes
2115,5451988-41.2020.2.82.4041,552,Trabalhista,Recurso,Encerrado,Dra. Cavalcante,06-12-2025,10-01-2025,R$ 178827.00,16ª Vara Cível de Recife,Não informado
2116,6260319-38.2024.8.96.1114,1196,Civil,Instrução,Suspenso,Dra. Fontes,14-08-2020,19-01-2026,R$ 318089.00,8ª Vara Criminal de Recife,Aguardando documentos
2117,2110878-87.2023.8.83.8978,1184,Trabalhista,Instrução,Suspenso,Dr. Melo,25-04-2020,06-06-2025,R$ 253333.14,4ª Vara Cível de Recife,Urgente
2118,7486029-45.2024.4.25.3159,323,Civil,Execução,Ativo,Dr. Melo,28-09-2020,25-04-2026,R$ 253333.14,16ª Vara Trabalhista de Recife,Cliente não responde
2119,4874996-38.2022.9.94.8154,897,Civil,Sentença,Suspenso,Dr. Barros,22-03-2020,24-08-2026,R$ 376940.00,3ª Vara Criminal de Recife,Não informado
2120,6003915-30.2025.6.37.7681,97,Civil,Audiência,Ativo,Dr. Barros,01-03-2022,02-01-2026,R$ 221829.00,4ª Vara Trabalhista de Recife,Não informado
2121,6418382-43.2020.8.63.9133,1053,Civil,Arquivado,Ativo,Dr. Melo,04-10-2020,10-08-2025,R$ 27586.00,3ª Vara Trabalhista de Recife,Cliente não responde
2122,7381740-86.2021.2.88.6570,531,Civil,Acordo extrajudicial,Suspenso,Dr. Melo,05-12-2022,21-06-2026,R$ 236333.00,8ª Vara Cível de Recife,Não informado
2123,5966644-82.2023.4.88.9951,1070,Civil,Recurso,Encerrado,Dra. Cavalcante,03-08-2022,26-11-2025,R$ 363260.00,16ª Vara Criminal de Recife,Urgente
2124,7381740-86.2021.2.88.6570,58,Trabalhista,Audiência,Suspenso,Dra. Fontes,31-01-2026,12-05-2025,R$ 250601.00,16ª Vara Cível de Recife,Aguardando documentos
2125,1614850-25.2020.8.85.3161,414,Civil,Inicial,Suspenso,Dr. Barros,16-12-2022,13-04-2025,R$ 120257.00,17ª Vara Criminal de Recife,Não informado
2126,5451988-41.2020.2.82.4041,709,Trabalhista,Arquivado,Ativo,Dr. Melo,23-04-2023,20-07-2025,R$ 433159.00,18ª Vara Cível de Recife,Aguardando documentos
2127,9666878-83.2023.6.29.9905,738,Trabalhista,Inicial,Ativo,Dra. Cavalcante,26-10-2024,06-05-2025,R$ 22512.00,19ª Vara Criminal de Recife,Em negociação
2128,8415891-60.2021.6.92.5554,516,Trabalhista,Recurso,Em recurso,Dra. Fontes,25-05-2022,Não informado,R$ 327388.00,12ª Vara Trabalhista de Recife,Urgente
2129,2842764-33.2025.7.99.7279,1130,Trabalhista,Sentença,Ativo,Dr. Melo,14-07-2021,Não informado,R$ 290204.00,19ª Vara Criminal de Recife,Não informado
2130,9835331-11.2022.6.15.8602,1217,Civil,Sentença,Ativo,Dra. Fontes,20-02-2023,19-03-2025,R$ 465561.00,14ª Vara Cível de Recife,Cliente não responde
2131,2316290-44.2022.7.34.5190,92,Trabalhista,Inicial,Encerrado,Dr. Melo,31-01-2025,03-06-2026,R$ 253333.14,14ª Vara Criminal de Recife,Não informado
2132,9636371-69.2025.8.67.4068,64,Civil,Recurso,Em recurso,Dra Fontes,19-06-2023,08-02-2026,R$ 197980.00,20ª Vara Trabalhista de Recife,Em negociação
2133,3675188-38.2025.9.53.3305,414,Trabalhista,Sentença,Encerrado,Dra. Cavalcante,15-02-2026,09-07-2025,R$ 17071.00,5ª Vara Trabalhista de Recife,Aguardando documentos
2134,1346701-74.2024.1.65.8985,1012,Civil,Recurso,Ativo,Dra. Cavalcante,11-08-2023,Não informado,R$ 252960.00,17ª Vara Criminal de Recife,Urgente
2135,8168054-14.2024.6.50.1232,1322,Trabalhista,Sentença,Encerrado,Dr. Melo,26-07-2022,10-06-2026,R$ 232445.00,4ª Vara Criminal de Recife,Não informado
2136,5266269-78.2021.7.59.1392,286,Civil,Recurso,Encerrado,Dr. Barros,14-02-2023,18-05-2026,R$ 253333.14,20ª Vara Criminal de Recife,Em negociação
2137,4326518-76.2023.4.36.8530,12,Civil,Audiência,Ativo,Dra. Cavalcante,20-03-2025,Não informado,R$ 459801.00,1ª Vara Trabalhista de Recife,Não informado
2138,8843195-99.2024.6.39.2836,1277,Civil,Audiência,Encerrado,Dra. Cavalcante,22-04-2026,27-05-2025,R$ 157628.00,7ª Vara Cível de Recife,Não informado
2139,7323234-16.2020.9.59.5035,24,Civil,Recurso,Suspenso,Dr. Melo,23-03-2020,Não informado,R$ 422456.00,3ª Vara Cível de Recife,Cliente não responde
2140,7515318-25.2024.4.34.6280,26,Civil,Acordo extrajudicial,Encerrado,Dra. Cavalcante,01-10-2026,22-06-2025,R$ 137304.00,8ª Vara Cível de Recife,Não informado
2141,8630644-97.2025.3.28.1296,617,Trabalhista,Audiência,Encerrado,Dra Fontes,23-12-2023,Não informado,R$ 125165.00,13ª Vara Cível de Recife,Não informado
2142,1757615-27.2025.7.10.3762,1338,Civil,Inicial,Encerrado,Dra. Cavalcante,07-02-2025,27-05-2025,R$ 187814.00,5ª Vara Criminal de Recife,Não informado
2143,5112941-62.2021.1.89.5887,1065,Trabalhista,Sentença,Ativo,Dra Fontes,08-03-2020,20-06-2025,R$ 86217.00,2ª Vara Trabalhista de Recife,Aguardando documentos
2144,5786762-52.2021.9.21.3037,490,Trabalhista,Inicial,Suspenso,Dr. Melo,17-10-2021,18-12-2025,R$ 142524.00,8ª Vara Criminal de Recife,Cliente não responde
2145,3401866-56.2021.1.87.5297,248,Civil,Audiência,Ativo,Dra. Cavalcante,18-02-2023,25-01-2025,R$ 53712.00,16ª Vara Cível de Recife,Urgente
2146,4065326-72.2025.8.58.5304,546,Civil,Execução,Ativo,Dr. Melo,30-07-2025,07-01-2026,R$ 80626.00,14ª Vara Cível de Recife,Não informado
2147,2545435-52.2025.3.59.7623,584,Civil,Recurso,Ativo,Dra. Fontes,12-09-2023,13-07-2025,R$ 407445.00,12ª Vara Criminal de Recife,Urgente
2148,3542616-60.2022.3.87.6536,596,Civil,Audiência,Encerrado,Dra. Cavalcante,12-03-2025,11-12-2026,R$ 240978.00,5ª Vara Criminal de Recife,Cliente não responde
2149,1353022-94.2023.9.79.1203,1268,Trabalhista,Sentença,Ativo,Dra. Cavalcante,20-12-2025,21-12-2026,R$ 316126.00,9ª Vara Trabalhista de Recife,Cliente não responde
2150,4433355-55.2023.8.48.9346,564,Trabalhista,Sentença,Ativo,Dra. Cavalcante,03-01-2024,Não informado,R$ 123970.00,10ª Vara Cível de Recife,Não informado
2151,8749473-21.2020.4.12.9144,473,Civil,Instrução,Encerrado,Dr. Barros,11-04-2023,24-02-2025,R$ 323640.00,1ª Vara Trabalhista de Recife,Não informado
2152,6779292-61.2021.4.86.2783,1105,Trabalhista,Recurso,Encerrado,Dr. Barros,28-09-2020,Não informado,R$ 253333.14,16ª Vara Trabalhista de Recife,Cliente não responde
2153,5432782-56.2021.2.97.6240,1236,Trabalhista,Acordo extrajudicial,Em recurso,Dr. Barros,22-07-2022,28-05-2025,R$ 277787.00,17ª Vara Criminal de Recife,Urgente
2154,2191287-57.2021.1.18.8228,8,Trabalhista,Execução,Em recurso,Dra. Fontes,21-05-2024,06-09-2026,R$ 428970.00,6ª Vara Cível de Recife,Cliente não responde
2155,5217157-98.2020.2.64.4094,597,Trabalhista,Sentença,Suspenso,Dr. Barros,21-08-2024,25-03-2025,R$ 390148.00,14ª Vara Cível de Recife,Aguardando documentos
2156,9798556-59.2021.3.62.3110,845,Trabalhista,Sentença,Encerrado,Dra. Fontes,08-06-2021,21-10-2026,R$ 187825.00,10ª Vara Trabalhista de Recife,Urgente
2157,4687348-31.2023.1.92.6907,366,Civil,Recurso,Ativo,Dra. Cavalcante,05-07-2022,30-03-2026,R$ 253333.14,15ª Vara Trabalhista de Recife,Não informado
2158,4938178-62.2020.7.27.6072,502,Trabalhista,Arquivado,Ativo,Dr. Melo,23-06-2022,Não informado,R$ 283210.00,18ª Vara Criminal de Recife,Não informado
2159,3667022-35.2020.9.76.3115,1025,Trabalhista,Arquivado,Encerrado,Dra. Cavalcante,24-06-2022,18-03-2025,R$ 242938.00,5ª Vara Trabalhista de Recife,Cliente não responde
2160,9489806-94.2021.2.55.9162,1078,Trabalhista,Audiência,Encerrado,Dra. Fontes,24-04-2021,28-12-2025,R$ 253333.14,1ª Vara Cível de Recife,Aguardando documentos
2161,8843990-84.2020.6.68.3017,919,Trabalhista,Recurso,Encerrado,Dr. Barros,20-06-2024,29-10-2026,R$ 220786.00,19ª Vara Cível de Recife,Aguardando documentos
2162,9822459-92.2024.8.17.6403,1106,Trabalhista,Acordo extrajudicial,Encerrado,Dr. Barros,29-01-2025,25-08-2025,R$ 253333.14,13ª Vara Cível de Recife,Não informado
2163,4433355-55.2023.8.48.9346,740,Civil,Inicial,Ativo,Dr. Melo,04-08-2026,28-12-2026,R$ 126338.00,3ª Vara Trabalhista de Recife,Não informado
2164,1754781-28.2025.6.89.2162,1115,Civil,Inicial,Suspenso,Dra Fontes,29-07-2025,19-10-2026,R$ 253333.14,14ª Vara Trabalhista de Recife,Não informado
2165,3778380-86.2023.9.32.5849,351,Trabalhista,Sentença,Ativo,Dr. Melo,30-11-2021,07-03-2025,R$ 253333.14,3ª Vara Trabalhista de Recife,Cliente não responde
2166,8209168-30.2020.1.41.7632,1151,Trabalhista,Sentença,Ativo,Dr. Barros,10-07-2024,25-05-2026,R$ 290469.00,19ª Vara Cível de Recife,Não informado
2167,6370110-64.2022.3.52.8440,1496,Civil,Sentença,Encerrado,Dra. Cavalcante,06-07-2024,21-03-2025,R$ 297455.00,15ª Vara Trabalhista de Recife,Não informado
2168,2110878-87.2023.8.83.8978,430,Civil,Inicial,Ativo,Dr. Melo,14-02-2025,Não informado,R$ 162268.00,20ª Vara Cível de Recife,Urgente
2169,7224257-29.2020.8.88.9110,796,Trabalhista,Acordo extrajudicial,Ativo,Dr. Barros,25-10-2022,24-04-2025,R$ 253333.14,4ª Vara Criminal de Recife,Não informado
2170,1869144-23.2023.5.84.3325,163,Civil,Acordo extrajudicial,Ativo,Dra Fontes,07-03-2024,16-11-2026,R$ 12196.00,10ª Vara Cível de Recife,Não informado
2171,2112478-55.2024.2.51.9095,342,Trabalhista,Audiência,Suspenso,Dra. Cavalcante,10-01-2022,09-09-2026,R$ 253333.14,4ª Vara Cível de Recife,Cliente não responde
2172,8816646-78.2020.7.70.9224,347,Civil,Execução,Ativo,Dr. Melo,03-09-2021,Não informado,R$ 179744.00,6ª Vara Trabalhista de Recife,Cliente não responde
2173,3724721-44.2021.9.75.5553,200,Trabalhista,Arquivado,Ativo,Dra. Cavalcante,14-04-2026,11-07-2025,R$ 253333.14,17ª Vara Criminal de Recife,Em negociação
2174,7320713-89.2022.3.68.7881,760,Trabalhista,Recurso,Encerrado,Dr. Melo,02-10-2021,21-07-2025,R$ 128906.00,17ª Vara Criminal de Recife,Aguardando documentos
2175,6160516-66.2024.5.17.7150,928,Civil,Arquivado,Ativo,Dr. Melo,19-02-2026,03-08-2026,R$ 447125.00,10ª Vara Criminal de Recife,Não informado
2176,4952151-27.2023.3.38.8762,197,Trabalhista,Execução,Encerrado,Dr. Barros,10-02-2024,22-09-2026,R$ 253333.14,18ª Vara Cível de Recife,Não informado
2177,2658962-39.2022.5.95.8856,206,Trabalhista,Acordo extrajudicial,Suspenso,Dra Fontes,01-06-2020,19-11-2026,R$ 270847.00,9ª Vara Cível de Recife,Em negociação
2178,8368255-39.2020.9.60.4414,925,Trabalhista,Acordo extrajudicial,Ativo,Dra Fontes,11-04-2022,06-11-2026,R$ 52395.00,6ª Vara Criminal de Recife,Em negociação
2179,5661974-14.2020.6.39.3137,856,Trabalhista,Instrução,Encerrado,Dr. Melo,02-02-2020,17-05-2025,R$ 253333.14,18ª Vara Trabalhista de Recife,Não informado
2180,4090182-95.2021.1.57.7189,1422,Trabalhista,Acordo extrajudicial,Em recurso,Dr. Melo,15-11-2025,Não informado,R$ 455317.00,10ª Vara Trabalhista de Recife,Cliente não responde
2181,4865461-96.2025.2.64.9143,813,Civil,Recurso,Ativo,Dra Fontes,23-11-2021,28-03-2025,R$ 253333.14,3ª Vara Cível de Recife,Não informado
2182,8066975-72.2023.7.26.7675,307,Trabalhista,Sentença,Encerrado,Dra Fontes,11-01-2022,14-12-2026,R$ 148590.00,7ª Vara Criminal de Recife,Não informado
2183,3778380-86.2023.9.32.5849,681,Civil,Instrução,Encerrado,Dr. Melo,01-12-2025,08-04-2025,R$ 253333.14,9ª Vara Cível de Recife,Não informado
2184,7633905-83.2022.9.95.2309,373,Trabalhista,Instrução,Encerrado,Dr. Melo,03-08-2023,19-07-2026,R$ 110978.00,3ª Vara Cível de Recife,Não informado
2185,5703772-88.2020.8.34.6114,63,Trabalhista,Inicial,Encerrado,Dra. Cavalcante,06-06-2022,06-11-2026,R$ 329753.00,2ª Vara Trabalhista de Recife,Não informado
2186,1933296-95.2024.5.69.8317,937,Civil,Instrução,Em recurso,Dra. Cavalcante,20-07-2021,30-04-2025,R$ 388523.00,18ª Vara Trabalhista de Recife,Urgente
2187,5631823-61.2020.5.47.1440,1476,Civil,Inicial,Em recurso,Dr. Barros,24-09-2021,12-03-2026,R$ 253333.14,12ª Vara Criminal de Recife,Urgente
2188,7892487-80.2022.9.64.5036,196,Civil,Arquivado,Suspenso,Dr. Melo,28-11-2023,06-11-2025,R$ 317838.00,3ª Vara Trabalhista de Recife,Em negociação
2189,1165147-13.2020.2.47.5874,685,Trabalhista,Audiência,Encerrado,Dra Fontes,22-12-2024,08-05-2025,R$ 73379.00,1ª Vara Trabalhista de Recife,Não informado
2190,2869625-86.2025.7.14.5837,1129,Trabalhista,Execução,Ativo,Dr. Barros,21-01-2025,24-11-2025,R$ 427601.00,9ª Vara Criminal de Recife,Aguardando documentos
2191,1966014-66.2022.7.82.2137,1231,Trabalhista,Execução,Ativo,Dr. Melo,09-11-2022,16-07-2026,R$ 308309.00,9ª Vara Cível de Recife,Urgente
2192,2100417-68.2021.7.29.9662,300,Civil,Audiência,Encerrado,Dr. Melo,13-06-2023,Não informado,R$ 74599.00,1ª Vara Trabalhista de Recife,Urgente
2193,3541821-31.2021.8.96.1927,398,Civil,Audiência,Ativo,Dra. Cavalcante,30-07-2022,Não informado,R$ 253333.14,15ª Vara Cível de Recife,Não informado
2194,6334947-38.2020.4.71.6173,1156,Civil,Audiência,Encerrado,Dr. Barros,16-08-2022,14-04-2025,R$ 369989.00,5ª Vara Trabalhista de Recife,Não informado
2195,6686912-30.2025.4.68.7078,287,Civil,Inicial,Ativo,Dr. Melo,29-05-2023,09-03-2026,R$ 76897.00,3ª Vara Criminal de Recife,Em negociação
2196,7486029-45.2024.4.25.3159,668,Trabalhista,Execução,Encerrado,Dr. Melo,10-07-2025,16-01-2025,R$ 401611.00,3ª Vara Trabalhista de Recife,Em negociação
2197,4874996-38.2022.9.94.8154,192,Trabalhista,Recurso,Ativo,Dra. Cavalcante,28-05-2025,18-08-2026,R$ 337484.00,10ª Vara Criminal de Recife,Em negociação
2198,9822459-92.2024.8.17.6403,22,Trabalhista,Sentença,Ativo,Dra Fontes,21-08-2020,07-09-2025,R$ 9739.00,1ª Vara Cível de Recife,Não informado
2199,6953559-38.2025.7.42.9212,912,Trabalhista,Execução,Ativo,Dra. Fontes,30-03-2022,10-08-2025,R$ 22111.00,8ª Vara Cível de Recife,Não informado
2200,1445483-93.2023.1.61.7357,891,Trabalhista,Acordo extrajudicial,Ativo,Dra Fontes,15-11-2023,13-02-2026,R$ 113157.00,17ª Vara Criminal de Recife,Não informado
2201,7626521-25.2020.9.17.3305,1040,Trabalhista,Inicial,Ativo,Dra. Cavalcante,20-11-2025,02-04-2025,R$ 253333.14,6ª Vara Trabalhista de Recife,Cliente não responde
2202,4016576-41.2022.7.10.6952,1273,Civil,Acordo extrajudicial,Suspenso,Dr. Barros,13-01-2026,04-02-2025,R$ 208484.00,1ª Vara Criminal de Recife,Em negociação
2203,5422047-80.2024.8.62.4364,360,Trabalhista,Recurso,Em recurso,Dr. Melo,10-08-2024,19-03-2026,R$ 253333.14,5ª Vara Cível de Recife,Urgente
2204,5545511-73.2023.1.66.9757,524,Civil,Instrução,Suspenso,Dr. Barros,10-08-2022,11-10-2025,R$ 216235.00,1ª Vara Trabalhista de Recife,Urgente
2205,5271615-59.2021.2.54.6844,307,Civil,Inicial,Ativo,Dra. Cavalcante,02-09-2024,21-02-2026,R$ 253333.14,7ª Vara Trabalhista de Recife,Não informado
2206,6101036-60.2022.7.49.3295,1070,Trabalhista,Inicial,Encerrado,Dra. Cavalcante,29-01-2022,06-02-2026,R$ 253333.14,10ª Vara Criminal de Recife,Não informado
2207,5438623-45.2022.4.51.7250,609,Civil,Execução,Suspenso,Dra. Cavalcante,22-08-2021,03-03-2026,R$ 253333.14,9ª Vara Trabalhista de Recife,Não informado
2208,3401866-56.2021.1.87.5297,55,Trabalhista,Execução,Ativo,Dr. Barros,03-11-2025,02-01-2026,R$ 411523.00,7ª Vara Criminal de Recife,Cliente não responde
2209,7320713-89.2022.3.68.7881,1084,Trabalhista,Acordo extrajudicial,Em recurso,Dr. Melo,21-03-2024,10-09-2026,R$ 257451.00,6ª Vara Trabalhista de Recife,Não informado
2210,9062552-47.2024.4.22.8265,1045,Trabalhista,Sentença,Encerrado,Dra. Cavalcante,15-01-2026,18-10-2026,R$ 60564.00,4ª Vara Cível de Recife,Não informado
2211,8215015-64.2021.5.32.1893,1195,Trabalhista,Instrução,Ativo,Dr. Melo,30-06-2023,02-08-2025,R$ 253333.14,13ª Vara Cível de Recife,Cliente não responde
2212,2461262-96.2021.6.48.1315,603,Civil,Acordo extrajudicial,Ativo,Dr. Barros,02-07-2022,18-06-2026,R$ 144525.00,6ª Vara Trabalhista de Recife,Urgente
2213,6953559-38.2025.7.42.9212,793,Trabalhista,Arquivado,Ativo,Dra. Fontes,22-07-2023,Não informado,R$ 63115.00,17ª Vara Cível de Recife,Cliente não responde
2214,9062552-47.2024.4.22.8265,1027,Civil,Acordo extrajudicial,Ativo,Dra Fontes,01-02-2020,19-08-2026,R$ 13669.00,7ª Vara Trabalhista de Recife,Não informado
2215,5947618-28.2023.6.53.6118,63,Civil,Instrução,Encerrado,Dra. Fontes,05-03-2022,07-08-2026,R$ 77141.00,10ª Vara Cível de Recife,Não informado
2216,7271178-97.2023.5.84.4243,139,Civil,Execução,Suspenso,Dr. Melo,12-01-2024,08-03-2026,R$ 444839.00,10ª Vara Cível de Recife,Não informado
2217,3778380-86.2023.9.32.5849,118,Civil,Inicial,Encerrado,Dra. Cavalcante,22-06-2024,22-02-2026,R$ 308386.00,9ª Vara Cível de Recife,Aguardando documentos
2218,6425355-10.2021.6.53.2041,1338,Civil,Sentença,Encerrado,Dra. Fontes,27-09-2021,16-05-2026,R$ 253333.14,2ª Vara Cível de Recife,Em negociação
2219,1742202-63.2023.6.68.9372,1248,Civil,Execução,Suspenso,Dra. Cavalcante,09-03-2025,25-12-2025,R$ 314055.00,18ª Vara Cível de Recife,Em negociação
2220,5483975-50.2024.8.92.4422,529,Trabalhista,Instrução,Em recurso,Dra. Cavalcante,18-07-2023,14-08-2025,R$ 340195.00,19ª Vara Cível de Recife,Não informado
2221,3576390-15.2021.2.82.8209,1436,Trabalhista,Recurso,Encerrado,Dr. Melo,21-04-2023,17-03-2026,R$ 430864.00,14ª Vara Criminal de Recife,Em negociação
2222,1311508-84.2020.3.38.8512,224,Civil,Instrução,Ativo,Dr. Barros,08-02-2024,09-03-2026,R$ 253333.14,14ª Vara Cível de Recife,Em negociação
2223,8717678-27.2025.5.11.4526,1500,Trabalhista,Arquivado,Encerrado,Dr. Barros,27-01-2021,19-10-2025,R$ 242226.00,15ª Vara Criminal de Recife,Urgente
2224,7222167-30.2022.8.44.7452,1460,Trabalhista,Inicial,Suspenso,Dra. Fontes,04-03-2021,21-09-2026,R$ 253333.14,5ª Vara Cível de Recife,Urgente
2225,5432782-56.2021.2.97.6240,762,Civil,Recurso,Encerrado,Dr. Melo,15-03-2026,30-10-2025,R$ 253333.14,4ª Vara Trabalhista de Recife,Não informado
2226,3576390-15.2021.2.82.8209,1179,Civil,Recurso,Ativo,Dra Fontes,14-03-2026,17-12-2025,R$ 253333.14,17ª Vara Cível de Recife,Não informado
2227,5284129-51.2020.3.32.5205,172,Trabalhista,Sentença,Em recurso,Dr. Melo,17-07-2022,05-08-2026,R$ 211722.00,7ª Vara Criminal de Recife,Urgente
2228,9822459-92.2024.8.17.6403,1072,Trabalhista,Audiência,Ativo,Dr. Barros,31-07-2024,27-05-2026,R$ 253333.14,8ª Vara Trabalhista de Recife,Não informado
2229,6105303-92.2021.4.39.3868,886,Trabalhista,Audiência,Encerrado,Dra Fontes,04-09-2021,13-05-2026,R$ 424780.00,2ª Vara Trabalhista de Recife,Não informado
2230,1676369-34.2022.3.47.6087,242,Civil,Arquivado,Ativo,Dra. Cavalcante,17-01-2022,03-02-2026,R$ 253333.14,7ª Vara Cível de Recife,Em negociação
2231,5124342-11.2025.5.50.6107,777,Trabalhista,Instrução,Em recurso,Dra. Fontes,01-05-2026,14-06-2026,R$ 225417.00,2ª Vara Cível de Recife,Urgente
2232,3667022-35.2020.9.76.3115,1140,Trabalhista,Acordo extrajudicial,Ativo,Dr. Barros,05-08-2021,03-09-2026,R$ 384774.00,6ª Vara Criminal de Recife,Em negociação
2233,4961530-22.2021.4.22.6290,433,Trabalhista,Execução,Encerrado,Dra. Cavalcante,17-11-2020,27-01-2026,R$ 61367.00,1ª Vara Trabalhista de Recife,Cliente não responde
2234,5661974-14.2020.6.39.3137,1389,Civil,Audiência,Encerrado,Dr. Barros,31-03-2022,Não informado,R$ 253333.14,20ª Vara Cível de Recife,Não informado
2235,4326518-76.2023.4.36.8530,259,Civil,Audiência,Ativo,Dr. Barros,13-05-2025,11-10-2025,R$ 76055.00,7ª Vara Trabalhista de Recife,Não informado
2236,3679963-72.2020.9.29.7859,1470,Trabalhista,Sentença,Encerrado,Dra Fontes,10-04-2020,29-01-2025,R$ 253333.14,18ª Vara Cível de Recife,Em negociação
2237,9885734-21.2023.9.74.3450,1251,Trabalhista,Instrução,Encerrado,Dra. Cavalcante,11-11-2024,31-05-2025,R$ 370150.00,12ª Vara Criminal de Recife,Aguardando documentos
2238,7941836-76.2025.4.34.6543,5,Trabalhista,Audiência,Encerrado,Dr. Barros,13-02-2026,15-04-2025,R$ 373312.00,2ª Vara Criminal de Recife,Urgente
2239,6003915-30.2025.6.37.7681,1403,Trabalhista,Recurso,Ativo,Dra. Cavalcante,26-03-2020,01-08-2026,R$ 204728.00,16ª Vara Criminal de Recife,Não informado
2240,8843990-84.2020.6.68.3017,1085,Trabalhista,Arquivado,Encerrado,Dr. Melo,26-01-2020,26-07-2026,R$ 253333.14,7ª Vara Trabalhista de Recife,Não informado
2241,2575202-50.2023.1.54.9627,232,Civil,Arquivado,Ativo,Dr. Barros,28-04-2024,09-07-2026,R$ 94258.00,1ª Vara Cível de Recife,Cliente não responde
2242,8827641-36.2022.5.59.8715,990,Civil,Recurso,Encerrado,Dr. Melo,05-07-2021,02-06-2026,R$ 253333.14,13ª Vara Criminal de Recife,Urgente
2243,7245951-43.2021.4.11.7623,70,Trabalhista,Instrução,Ativo,Dra. Cavalcante,07-08-2022,03-07-2026,R$ 14715.00,17ª Vara Cível de Recife,Urgente
2244,6445422-21.2020.5.39.8096,963,Civil,Recurso,Suspenso,Dra. Cavalcante,10-02-2020,02-03-2025,R$ 37200.00,16ª Vara Cível de Recife,Não informado
2245,1272937-41.2023.5.75.9958,1127,Trabalhista,Arquivado,Ativo,Dra. Cavalcante,07-05-2025,07-10-2025,R$ 489370.00,8ª Vara Criminal de Recife,Não informado
2246,6528202-89.2025.3.17.9496,112,Trabalhista,Sentença,Encerrado,Dra. Cavalcante,15-10-2021,23-08-2026,R$ 420002.00,13ª Vara Trabalhista de Recife,Não informado
2247,7948577-74.2025.1.60.7583,1175,Trabalhista,Sentença,Suspenso,Dr. Barros,08-03-2020,18-05-2026,R$ 253333.14,18ª Vara Cível de Recife,Cliente não responde
2248,1628717-84.2025.8.67.8313,345,Civil,Execução,Ativo,Dra. Cavalcante,17-06-2022,18-03-2025,R$ 253333.14,12ª Vara Cível de Recife,Aguardando documentos
2249,7136189-41.2024.2.60.1768,114,Civil,Instrução,Ativo,Dr. Barros,24-01-2025,01-03-2025,R$ 122419.00,7ª Vara Cível de Recife,Não informado
2250,5614769-67.2022.9.87.1001,122,Trabalhista,Recurso,Ativo,Dr. Melo,30-10-2024,19-01-2026,R$ 263209.00,19ª Vara Cível de Recife,Aguardando documentos
2251,3679963-72.2020.9.29.7859,1434,Trabalhista,Instrução,Encerrado,Dr. Barros,10-11-2020,27-05-2025,R$ 256722.00,3ª Vara Trabalhista de Recife,Urgente
2252,9798556-59.2021.3.62.3110,792,Trabalhista,Inicial,Encerrado,Dra Fontes,09-10-2021,27-10-2025,R$ 91836.00,18ª Vara Cível de Recife,Não informado
2253,9804642-71.2024.4.76.5486,423,Civil,Execução,Suspenso,Dra. Cavalcante,16-07-2022,15-08-2026,R$ 441141.00,8ª Vara Cível de Recife,Cliente não responde
2254,8572382-61.2025.1.41.7172,1448,Trabalhista,Acordo extrajudicial,Suspenso,Dr. Melo,05-08-2022,Não informado,R$ 253333.14,17ª Vara Trabalhista de Recife,Urgente
2255,6339266-27.2025.5.15.6766,431,Civil,Recurso,Ativo,Dr. Barros,09-09-2025,13-02-2026,R$ 253333.14,20ª Vara Trabalhista de Recife,Não informado
2256,5545511-73.2023.1.66.9757,1471,Trabalhista,Acordo extrajudicial,Ativo,Dr. Melo,10-12-2025,06-02-2025,R$ 407843.00,17ª Vara Trabalhista de Recife,Em negociação
2257,5451988-41.2020.2.82.4041,140,Civil,Execução,Em recurso,Dra Fontes,22-10-2022,22-10-2026,R$ 310354.00,9ª Vara Cível de Recife,Cliente não responde
2258,2231929-89.2024.6.41.5461,421,Civil,Sentença,Encerrado,Dr. Melo,03-07-2024,31-10-2026,R$ 38326.00,15ª Vara Cível de Recife,Não informado
2259,2824928-33.2020.1.90.6467,1361,Civil,Recurso,Ativo,Dra. Cavalcante,24-11-2020,10-09-2026,R$ 436980.00,5ª Vara Trabalhista de Recife,Não informado
2260,3541821-31.2021.8.96.1927,1016,Civil,Instrução,Encerrado,Dra. Fontes,16-01-2025,04-07-2026,R$ 72832.00,1ª Vara Criminal de Recife,Não informado
2261,6075721-43.2020.9.85.8738,310,Civil,Execução,Encerrado,Dra Fontes,13-03-2023,26-07-2025,R$ 427837.00,13ª Vara Trabalhista de Recife,Aguardando documentos
2262,2129757-49.2025.4.14.5657,1461,Trabalhista,Execução,Ativo,Dr. Melo,13-02-2023,09-06-2026,R$ 462374.00,13ª Vara Criminal de Recife,Urgente
2263,1311508-84.2020.3.38.8512,1264,Civil,Execução,Ativo,Dra Fontes,21-10-2025,28-10-2025,R$ 253333.14,4ª Vara Criminal de Recife,Não informado
2264,1098476-20.2021.1.47.3336,784,Trabalhista,Inicial,Encerrado,Dra. Fontes,12-06-2025,17-07-2025,R$ 298577.00,7ª Vara Trabalhista de Recife,Cliente não responde
2265,9168044-67.2022.1.26.3054,1482,Civil,Recurso,Ativo,Dra. Fontes,16-07-2022,Não informado,R$ 318317.00,7ª Vara Cível de Recife,Não informado
2266,3510061-32.2020.9.13.4424,565,Civil,Audiência,Ativo,Dra. Fontes,29-12-2023,24-09-2026,R$ 253333.14,16ª Vara Cível de Recife,Em negociação
2267,9898363-27.2020.4.89.2966,631,Civil,Instrução,Em recurso,Dra Fontes,18-08-2025,27-11-2026,R$ 253333.14,11ª Vara Trabalhista de Recife,Não informado
